"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
7.943226975E1,6.074844860E-3,-1.298082341E-2,-1.150592510E-2
7.945237175E1,-6.355531514E-5,-1.123349462E-2,-5.060488358E-3
7.947247275E1,-4.048282746E-3,-1.061355136E-2,-1.628836151E-3
7.949257375E1,-9.527551010E-3,4.590996541E-3,-4.683161154E-3
7.951267475E1,-7.400829811E-3,1.261790050E-3,1.079085632E-4
7.953277675E1,-1.046836562E-2,5.296146264E-4,2.872684970E-3
7.955287775E1,-1.384162996E-2,5.863919854E-3,-6.004192401E-4
7.957297875E1,-4.187620245E-3,-8.553499356E-3,1.078739413E-3
7.959307975E1,4.584591370E-3,6.792752072E-3,-3.796298523E-3
7.961318175E1,-2.277549729E-2,5.787668284E-3,-3.556159325E-3
7.963328275E1,3.331016516E-3,-1.824224135E-3,-8.733944036E-3
7.965338375E1,1.260035671E-3,1.163933054E-2,-1.058841124E-2
7.967348475E1,-1.209651493E-2,-2.124153078E-3,1.138019259E-3
7.969358696E1,-1.951645501E-2,-1.386074349E-2,-1.025630161E-3
7.971368796E1,-8.173201233E-3,3.666705685E-3,-3.112186212E-3
7.973378896E1,7.847284898E-3,-1.356936991E-5,2.979116980E-3
7.975388996E1,5.129157100E-3,-3.041339107E-3,-3.986539086E-4
7.977399196E1,1.218322944E-2,-1.530901180E-3,-1.296705194E-2
7.979409296E1,7.417588495E-4,-1.979389926E-4,-5.387130193E-3
7.981419396E1,-7.887416519E-3,-4.635598511E-3,-3.117020242E-4
7.983429496E1,-1.158327237E-2,-5.776541308E-3,3.101608949E-3
7.985439696E1,-1.128236204E-2,-6.126815453E-3,2.859639935E-3
7.987449796E1,-1.251916029E-2,-2.103929175E-3,4.473086447E-3
7.989459896E1,-4.612180870E-3,-8.698811755E-3,-1.870238106E-3
7.991470096E1,-4.433668684E-3,-9.739036672E-3,-4.192545544E-3
7.993480196E1,3.227600828E-4,8.337325417E-4,-6.403111853E-3
7.995490296E1,2.984964522E-3,3.698566230E-3,-4.183252342E-3
7.997500396E1,5.757050589E-3,-5.438972265E-3,-3.023957135E-3
7.999510596E1,1.235879958E-3,-7.863042876E-3,-4.177447408E-3
8.001520696E1,-2.212140244E-3,7.138648070E-4,-3.764278255E-3
8.003530796E1,-1.657697838E-3,7.744791918E-3,-8.552037179E-4
8.005540896E1,1.590614207E-3,-6.734645925E-3,-2.957177814E-3
8.007551096E1,3.499487881E-3,-9.030936053E-4,-1.555768191E-3
8.009561196E1,3.730331780E-3,3.425802570E-4,3.056245390E-3
8.011571296E1,1.146425493E-3,-4.550931044E-4,4.217008129E-3
8.013581396E1,6.150715053E-4,5.697438493E-3,2.021705266E-3
8.015591596E1,-6.645930931E-3,-4.839035682E-3,7.943629753E-4
8.017601696E1,6.328378338E-3,-9.649723768E-3,6.628684932E-4
8.019611796E1,-7.563735824E-3,1.727668196E-2,-2.918029204E-3
8.021621896E1,-1.953906566E-2,-2.732641622E-2,-4.406627733E-3
8.023632096E1,-1.005906425E-2,-4.680396058E-3,-7.255470380E-3
8.025642196E1,-1.691222936E-2,2.366588637E-2,-2.140374854E-3
8.027652296E1,-1.332716271E-2,-1.139088813E-2,3.980943933E-3
8.029662396E1,-1.275130734E-2,-1.276722178E-2,-8.809659630E-4
8.031672596E1,-2.048675437E-3,1.683435775E-2,3.515423276E-3
8.033682696E1,5.221726373E-3,4.468401894E-3,6.640205160E-3
8.035692796E1,4.286824726E-3,-6.151328329E-3,-7.950441912E-3
8.037702896E1,7.774261758E-3,-1.990783494E-4,-1.151172444E-2
8.039713096E1,-2.375419717E-3,-9.184391238E-3,-6.630002055E-3
8.041723196E1,-5.522262305E-3,-3.092546482E-3,1.027612598E-3
8.043733296E1,-6.521694828E-3,8.464055136E-4,4.397881683E-3
8.045743396E1,-7.061890792E-3,2.649575472E-3,1.867503976E-3
8.047753596E1,-1.668934710E-3,-1.898118528E-3,-1.304783858E-3
8.049763696E1,1.937783789E-3,2.330165356E-3,4.116125056E-4
8.051773796E1,3.951106220E-3,-3.010356333E-3,-3.598015755E-4
8.053783996E1,5.702959839E-3,1.253433758E-3,-2.742910292E-3
8.055794096E1,4.032014869E-3,4.488170147E-3,-3.384125419E-3
8.057804196E1,5.650257692E-3,7.548749447E-3,-1.267322223E-3
8.059814296E1,2.166575752E-3,3.335327376E-3,-3.145408817E-3
8.061824496E1,1.067435835E-3,-7.479140069E-3,-7.474170066E-3
8.063834596E1,9.783003479E-4,-1.133754011E-2,-6.410281174E-3
8.065844696E1,-2.168463543E-3,-1.430073753E-2,-5.065208767E-3
8.067854796E1,-2.461358905E-3,-7.490898017E-3,-9.718945948E-4
8.069864946E1,-1.264054794E-3,-1.031828020E-2,-7.410579128E-4
8.071875046E1,-2.768713515E-3,-9.728288278E-3,-3.311899491E-3
8.073885146E1,1.719749533E-3,-1.343845576E-2,-1.053697150E-2
8.075895246E1,-3.693469800E-3,-6.864664610E-3,-5.753072444E-3
8.077905446E1,4.473218694E-3,-5.609216169E-4,-1.000562334E-3
8.079915546E1,5.889460444E-4,1.389857475E-2,-1.210944634E-2
8.081925646E1,-2.151667699E-2,-2.580002323E-2,-9.667395614E-3
8.083935746E1,-4.991787020E-3,-6.405070890E-3,-8.983639069E-3
8.085945946E1,-7.359206211E-3,9.761757217E-3,-1.446641749E-3
8.087956046E1,-1.079444587E-2,-1.940261945E-2,4.387376830E-3
8.089966146E1,-1.059078984E-2,-6.986886729E-3,4.748847336E-3
8.091976246E1,-5.951778498E-3,1.401387248E-2,3.623700701E-3
8.093986446E1,2.422185615E-3,9.780806489E-3,3.967302851E-3
8.095996546E1,6.885190029E-3,-1.642851159E-3,-7.007105742E-3
8.098006646E1,3.633392742E-3,-7.625065278E-3,-1.024597790E-2
8.100016746E1,-2.245723736E-3,-3.848747583E-3,-6.204961799E-3
8.102026946E1,-3.779782448E-3,-9.718576446E-3,-2.225602046E-3
8.104037046E1,-2.573824022E-3,3.172177821E-3,1.157369465E-3
8.106047146E1,-4.668133333E-3,1.156355068E-2,3.454360180E-3
8.108057246E1,-3.789343871E-3,-5.439012311E-4,4.366950132E-3
8.110067446E1,-7.288390771E-4,3.615673166E-3,1.565027516E-3
8.112077546E1,-1.375214197E-3,2.902144566E-3,3.734020051E-3
8.114087646E1,1.270767301E-3,-5.020657554E-4,-6.610093405E-4
8.116097846E1,4.441445693E-3,-1.479699393E-3,-5.199787673E-3
8.118107946E1,3.344252473E-3,-1.832718146E-3,-3.801182611E-3
8.120118046E1,5.866823718E-3,-5.976011977E-3,-6.125978194E-3
8.122128146E1,5.346816499E-3,-7.762920111E-3,-7.350382861E-3
8.124138346E1,2.807518234E-3,3.330013016E-3,-2.944828011E-3
8.126148446E1,2.355714561E-3,4.447100684E-3,-5.569358356E-3
8.128158546E1,2.997215837E-3,9.723451920E-3,2.071457217E-3
8.130168646E1,5.221513566E-3,4.811319523E-3,-6.663855165E-4
8.132178846E1,3.995528445E-3,-2.463495824E-3,-3.850989044E-3
8.134188946E1,1.273165923E-3,1.765951631E-3,-2.361920429E-3
8.136199046E1,-8.754488081E-3,-4.358900478E-4,-7.876617834E-3
8.138209146E1,4.658762831E-3,-4.805406090E-3,-6.369659677E-4
8.140219346E1,3.762769047E-3,1.055538375E-2,-1.968122786E-3
8.142229446E1,-2.370765805E-2,-2.081893384E-3,-4.655583762E-3
8.144239546E1,1.675755251E-3,-1.312700287E-2,-1.201320253E-2
8.146249646E1,-2.565488219E-3,1.433716901E-2,-1.101307664E-2
8.148259846E1,-7.613882422E-3,-2.146880515E-2,-3.080948954E-3
8.150269946E1,-1.097620279E-2,-1.319939457E-2,-6.450059358E-3
8.152280046E1,-7.402134594E-3,1.509914454E-2,-5.439280532E-3
8.154290146E1,1.870112494E-3,9.746718220E-3,1.877520001E-3
8.156300346E1,6.359403022E-3,4.110069713E-4,-7.302928716E-3
8.158310446E1,7.214704063E-3,-9.578816593E-3,-1.423843112E-2
8.160320546E1,5.999710411E-4,2.433439717E-3,-1.162092388E-2
8.162330746E1,-2.630363684E-3,9.744321927E-3,-2.938806778E-3
8.164340846E1,-5.723331124E-3,1.190609299E-2,6.444737781E-3
8.166350946E1,-9.159900248E-3,1.177340001E-2,5.706623197E-3
8.168361046E1,-3.756536171E-3,1.419788226E-2,4.507063422E-3
8.170371208E1,8.770735003E-4,-4.409944173E-3,-1.119542401E-3
8.172381308E1,2.091778442E-4,7.663299330E-3,4.144881386E-3
8.174391408E1,2.463251119E-3,6.781441160E-3,-1.360035036E-3
8.176401508E1,4.350448027E-3,8.046430536E-3,-7.060077041E-4
8.178411708E1,4.311832134E-3,4.514812957E-3,-3.915116657E-3
8.180421808E1,4.798259120E-3,6.634564605E-3,-9.854759090E-3
8.182431908E1,3.015884897E-3,3.256759793E-2,-3.170152381E-2
8.184442008E1,2.141214907E-2,1.670943499E-1,-7.763232291E-2
8.186452208E1,7.576108724E-2,5.326540470E-1,-8.877904713E-2
8.188462308E1,1.362493634E-1,8.021547198E-1,-1.125619709E-1
8.190472408E1,1.503115147E-1,8.404135704E-1,-1.421539485E-1
8.192482508E1,1.385728270E-1,7.271239758E-1,-1.852095425E-1
8.194492708E1,1.661416590E-1,7.472853065E-1,-1.597355753E-1
8.196502808E1,2.519420981E-1,1.056522727E0,-3.581809253E-2
8.198512908E1,2.934282422E-1,1.291022658E0,5.547396466E-2
8.200523008E1,2.788617611E-1,1.170006394E0,7.060147077E-2
8.202533208E1,3.142934144E-1,9.045002460E-1,-5.844892189E-2
8.204543308E1,4.569363892E-1,7.102422118E-1,-1.593053788E-1
8.206553408E1,5.711873770E-1,4.616876543E-1,-2.719914019E-1
8.208563508E1,6.057622433E-1,1.151198894E-1,-4.049879909E-1
8.210573708E1,5.860887170E-1,-3.080353439E-1,-6.291419864E-1
8.212583808E1,5.619680882E-1,-2.094123363E-1,-7.236253023E-1
8.214593908E1,3.795325756E-1,-4.212759733E-1,-5.376508236E-1
8.216604108E1,2.006367594E-1,-8.646920323E-1,-8.785274029E-1
8.218614208E1,3.222703636E-1,-9.099739790E-1,-1.513925314E0
8.220624308E1,4.946554005E-1,-4.704174995E-1,-1.983224988E0
8.222634408E1,3.350744545E-1,-4.723502323E-2,-2.102869749E0
8.224644608E1,-2.906929329E-2,-2.965938747E-1,-1.959472418E0
8.226654708E1,-4.324444532E-1,-6.340601444E-1,-1.827646613E0
8.228664808E1,-3.692535758E-1,-4.812694192E-1,-1.604082227E0
8.230674908E1,-9.207446128E-2,-3.696122169E-1,-1.314319134E0
8.232685108E1,-1.584225148E-2,-4.998763800E-1,-1.153584599E0
8.234695208E1,7.411549240E-2,-3.759556115E-1,-9.665789604E-1
8.236705308E1,1.643763110E-2,-2.730915844E-1,-7.840312719E-1
8.238715408E1,-2.619147897E-1,-2.330628633E-1,-7.408320308E-1
8.240725608E1,-3.981549144E-1,-7.840774953E-2,-8.774263859E-1
8.242735708E1,-4.077070653E-1,9.816060215E-2,-1.079041481E0
8.244745808E1,-4.899385273E-1,-3.102929331E-2,-1.071889758E0
8.246755908E1,-4.469291568E-1,-7.265019417E-2,-8.606306314E-1
8.248766108E1,-3.358544409E-1,-8.380335569E-2,-6.678804159E-1
8.250776208E1,-3.292699456E-1,3.892726731E-3,-5.941152573E-1
8.252786308E1,-3.634907007E-1,9.125388414E-2,-4.659662545E-1
8.254796408E1,-3.197321296E-1,1.739021987E-1,-3.467354178E-1
8.256806608E1,-2.904880345E-1,2.139021009E-1,-1.635421216E-1
8.258816708E1,-4.608282149E-1,2.715978585E-2,8.515799046E-2
8.260826808E1,-5.018008351E-1,-8.949300647E-2,3.626304269E-1
8.262836908E1,-4.388712049E-1,-3.592759967E-1,4.234610796E-1
8.264847108E1,-2.215601504E-1,-6.137272716E-1,4.036938250E-1
8.266857208E1,-1.519347876E-1,-3.757995963E-1,2.945819199E-1
8.268867308E1,-2.368152738E-1,-1.431153119E-1,1.994344443E-1
8.270877471E1,-3.292703927E-1,4.690848291E-1,1.963311434E-1
8.272887671E1,-5.770761967E-1,7.812101245E-1,2.802169025E-1
8.274897771E1,-8.084038496E-1,9.921734929E-1,2.277873605E-1
8.276907871E1,-9.234591126E-1,3.700113595E-1,4.824109674E-1
8.278918071E1,-6.449313164E-1,1.954006702E-1,2.745472491E-1
8.280928171E1,-4.225922227E-1,4.991696775E-1,1.501362473E-1
8.282938271E1,-6.778861880E-1,8.229172826E-1,3.385689855E-1
8.284948371E1,-8.926408291E-1,1.174447179E0,6.738873124E-1
8.286958571E1,-7.996387482E-1,1.829745650E0,9.495239258E-1
8.288968671E1,-6.488384008E-1,2.707405806E0,1.190742135E0
8.290978771E1,-3.614883125E-1,3.258903265E0,1.119092345E0
8.292988871E1,2.238039821E-1,3.708315134E0,5.884432793E-1
8.294999071E1,9.031990767E-1,4.626708984E0,4.643689096E-2
8.297009171E1,1.377491474E0,5.687476635E0,-5.701808929E-1
8.299019271E1,1.694625139E0,6.316086292E0,-1.372122526E0
8.301029371E1,1.971837282E0,6.406332493E0,-2.116111279E0
8.303039571E1,2.430335999E0,6.119949818E0,-2.486649513E0
8.305049671E1,2.891935349E0,5.569694042E0,-2.419755697E0
8.307059771E1,2.939345837E0,4.842533112E0,-2.246701479E0
8.309069871E1,2.430957556E0,3.623511314E0,-2.288971186E0
8.311080071E1,1.820624113E0,2.133751154E0,-2.426112413E0
8.313090171E1,2.104818821E0,9.053730369E-1,-2.641369820E0
8.315100271E1,2.572097778E0,6.837897748E-2,-2.509304762E0
8.317110471E1,1.722713947E0,-1.077023268E0,-2.536326647E0
8.319120571E1,1.347128272E0,-1.707843542E0,-3.042486191E0
8.321130671E1,1.952723742E0,-1.958486080E0,-3.468659163E0
8.323140771E1,2.706961870E0,-1.869730830E0,-3.439028263E0
8.325150971E1,2.679343224E0,-2.065616846E0,-2.991916180E0
8.327161071E1,1.969707370E0,-2.549463987E0,-2.385952473E0
8.329171171E1,1.359165907E0,-3.264550447E0,-1.858187437E0
8.331181271E1,8.713279366E-1,-3.771659851E0,-1.229185700E0
8.333191471E1,2.499933392E-1,-3.814467669E0,-7.707101703E-1
8.335201571E1,-3.972801566E-1,-3.471603870E0,-5.943770409E-1
8.337211671E1,-7.282353044E-1,-2.945294380E0,-6.569764018E-1
8.339221771E1,-5.720627308E-1,-2.747943163E0,-8.427693844E-1
8.341231971E1,-4.417884052E-1,-2.344944954E0,-7.725329995E-1
8.343242071E1,-3.898419738E-1,-1.747617006E0,-8.101483583E-1
8.345252171E1,-1.478602439E-1,-1.255567908E0,-9.518749118E-1
8.347262271E1,1.534954607E-1,-1.042487979E0,-9.038864970E-1
8.349272471E1,3.783156574E-1,-9.903698564E-1,-7.911028862E-1
8.351282571E1,5.937649608E-1,-6.706238389E-1,-7.345725894E-1
8.353292671E1,7.062091827E-1,-5.438634157E-1,-6.491493583E-1
8.355302771E1,2.912473083E-1,-1.244671702E0,-4.267027378E-1
8.357312971E1,-1.036998332E-1,-1.399645329E0,-1.952971816E-1
8.359323071E1,-3.287790716E-2,-6.090695858E-1,-3.678593934E-1
8.361333171E1,6.611983180E-1,5.186735988E-1,-7.687193751E-1
8.363343271E1,1.552118182E0,5.058821440E-1,-8.550457954E-1
8.365353471E1,1.953586578E0,2.006782889E-1,-6.185272336E-1
8.367363571E1,1.725931168E0,5.847043991E-1,-8.679108322E-2
8.369373671E1,9.991390705E-1,7.921122909E-1,6.542899013E-1
8.371383812E1,3.279226422E-1,2.705307007E-1,1.269701242E0
8.373394013E1,6.585639715E-2,1.186519712E-1,1.537599087E0
8.375404113E1,-5.807433743E-3,5.014557242E-1,1.282992959E0
8.377414213E1,3.333236873E-1,1.177266955E0,1.059073329E0
8.379424313E1,1.154512286E0,1.553009987E0,9.323458076E-1
8.381434512E1,2.268146276E0,1.100804806E0,9.311242700E-1
8.383444613E1,2.485511303E0,-5.652651787E-1,4.793865383E-1
8.385454712E1,1.546842098E0,-2.315388441E0,1.525806934E-1
8.387464813E1,1.365218043E0,-2.237342834E0,7.079804540E-1
8.389475013E1,-1.196325794E-1,-6.635019183E-1,8.779833317E-1
8.391485113E1,-6.216861606E-1,-7.362346649E-1,1.426168442E0
8.393495213E1,-9.490619898E-1,-1.027037978E0,1.509469032E0
8.395505412E1,-1.099026799E0,-8.176850080E-1,1.892340541E0
8.397515513E1,-8.319399357E-1,-2.863637917E-2,2.202665806E0
8.399525612E1,-6.118817925E-1,-4.020565152E-1,2.206454754E0
8.401535713E1,-2.965143621E-1,-1.041364908E0,2.013353825E0
8.403545913E1,-5.186060071E-2,-1.357776880E0,1.990043759E0
8.405556013E1,-6.596816331E-2,-1.367681980E0,1.996573091E0
8.407566113E1,1.753265411E-1,-9.478890896E-1,1.971489429E0
8.409576213E1,4.419849515E-1,-7.361243963E-1,1.787859440E0
8.411586413E1,2.303270400E-1,-9.646995068E-1,1.235919118E0
8.413596512E1,-1.217869222E-1,-9.063990116E-1,5.951917768E-1
8.415606613E1,-2.729155123E-1,-6.911854148E-1,4.781580865E-1
8.417616712E1,3.395356238E-2,-6.889266372E-1,6.412395835E-1
8.419626913E1,6.558480859E-1,-9.115577936E-1,6.221528649E-1
8.421637013E1,1.157249928E0,-1.120911956E0,4.390375912E-1
8.423647113E1,1.317046762E0,-1.254349113E0,1.851807684E-1
8.425657213E1,1.194258690E0,-1.050635219E0,4.391451366E-3
8.427667412E1,9.255455732E-1,-7.169075608E-1,-4.392244294E-2
8.429677513E1,7.315875888E-1,-5.942502022E-1,-4.790276289E-2
8.431687612E1,7.759348154E-1,-7.242526412E-1,8.103124797E-2
8.433697713E1,1.069233656E0,-7.899989486E-1,3.196424246E-1
8.435707913E1,1.346085787E0,-5.387954712E-1,5.232700706E-1
8.437718013E1,1.411451817E0,-5.801880360E-1,7.946428061E-1
8.439728113E1,1.516239643E0,-1.359816194E0,1.181049705E0
8.441738212E1,1.731903434E0,-2.002046108E0,1.389103055E0
8.443748413E1,1.832639456E0,-2.307585478E0,1.425722837E0
8.445758512E1,1.471882105E0,-2.482553720E0,1.612210155E0
8.447768613E1,9.132542610E-1,-2.299637079E0,2.052749157E0
8.449778813E1,6.658333540E-1,-1.927220583E0,2.393682480E0
8.451788913E1,7.398437858E-1,-1.417046070E0,2.431799889E0
8.453799013E1,9.318619967E-1,-8.850861788E-1,2.206547499E0
8.455809112E1,1.019640684E0,-3.098452091E-1,1.887921691E0
8.457819313E1,9.915536642E-1,4.910082221E-1,1.749013543E0
8.459829412E1,9.124859571E-1,1.350567222E0,1.753860235E0
8.461839513E1,7.042475343E-1,1.769387007E0,1.651764154E0
8.463849613E1,4.917935729E-1,1.447909355E0,1.327636838E0
8.465859813E1,5.002607107E-1,5.943171382E-1,9.833022952E-1
8.467869913E1,6.226965785E-1,9.441789240E-2,7.850475907E-1
8.469879925E1,6.193481088E-1,2.708194554E-1,8.392970562E-1
8.471890025E1,3.882983029E-1,6.541536450E-1,1.154644847E0
8.473900225E1,6.823185086E-2,4.484701157E-1,1.363632083E0
8.475910325E1,-5.468749255E-2,-2.944340706E-1,1.382210732E0
8.477920425E1,1.013855487E-1,-4.761799276E-1,1.241870761E0
8.479930625E1,2.827691436E-1,-1.869882643E-1,1.132943749E0
8.481940725E1,2.469624579E-1,-1.616259962E-1,1.043968558E0
8.483950825E1,2.185236514E-1,-1.614051461E-1,1.010011911E0
8.485960925E1,1.805354655E-1,-2.236566991E-1,9.063341618E-1
8.487971125E1,2.279672474E-1,-3.376552165E-1,8.219521046E-1
8.489981225E1,4.823749363E-1,-2.923854291E-1,8.436992764E-1
8.491991325E1,7.759772539E-1,-1.310229003E-1,8.347111344E-1
8.494001425E1,8.997921348E-1,-6.317595392E-2,6.852334738E-1
8.496011625E1,8.106290698E-1,-1.442753524E-1,4.136804938E-1
8.498021725E1,6.072790027E-1,-3.241373301E-1,1.899473965E-1
8.500031825E1,4.652113020E-1,-3.627592623E-1,2.018491328E-1
8.502041925E1,3.974097371E-1,-2.949098349E-1,2.730512321E-1
8.504052125E1,3.018376827E-1,-2.085842043E-1,3.134563565E-1
8.506062225E1,2.279759645E-1,-1.608670056E-1,3.106275499E-1
8.508072325E1,1.453479677E-1,-2.860395014E-1,2.875753641E-1
8.510082425E1,-1.595724374E-3,-3.530466259E-1,3.240050077E-1
8.512092625E1,-2.322998792E-1,1.102952287E-2,3.403481543E-1
8.514102725E1,-5.537838340E-1,5.843207240E-1,3.625660539E-1
8.516112825E1,-8.022085428E-1,6.971445680E-1,3.626239896E-1
8.518123025E1,-8.061848283E-1,2.350362092E-1,1.686146259E-1
8.520133125E1,-6.484050751E-1,-4.583666325E-1,-3.223395720E-2
8.522143225E1,-5.291672945E-1,-1.194148064E0,-1.352340877E-1
8.524153325E1,-6.268407106E-1,-1.067430019E0,-1.507716626E-1
8.526163525E1,-5.574226379E-1,-1.492024779E0,-1.671033055E-1
8.528173625E1,-2.838093042E-1,-1.941396356E0,-5.486204028E-1
8.530183725E1,-5.568636656E-1,-1.703997731E0,-8.579869270E-1
8.532193825E1,-7.227398157E-1,-1.544785738E0,-4.488641322E-1
8.534204025E1,-9.169948846E-2,-6.765642166E-1,8.338852972E-2
8.536214125E1,9.407298565E-1,-2.079787999E-1,6.760886312E-2
8.538224225E1,1.571128368E0,-4.674130976E-1,-6.829203367E-1
8.540234325E1,1.364905596E0,-1.941841006E0,-1.628365755E0
8.542244525E1,5.817550421E-1,-2.720265627E0,-1.565900803E0
8.544254625E1,2.127493024E-1,-1.634109974E0,-6.407364607E-1
8.546264725E1,-1.127380654E-1,-1.530164182E-1,-1.131985709E-1
8.548274825E1,-7.099880576E-1,-2.528501749E-1,-3.198443651E-1
8.550285025E1,-8.795857430E-1,-2.064335108E0,-1.088166356E0
8.552295125E1,-4.314287305E-1,-3.005247355E0,-1.345499754E0
8.554305225E1,1.083220392E-1,-2.010225296E0,-9.915608764E-1
8.556315425E1,2.503524423E-1,-2.123358011E0,-7.771727443E-1
8.558325525E1,4.036201239E-1,-3.853929520E0,-1.133379817E0
8.560335625E1,5.096041560E-1,-5.665883064E0,-1.541524172E0
8.562345725E1,2.807305455E-1,-6.252976894E0,-1.558252335E0
8.564355925E1,-1.866139285E-2,-6.557852268E0,-1.211187482E0
8.566366025E1,-1.622183174E-1,-7.090012550E0,-8.969408870E-1
8.568376125E1,-3.261411488E-1,-6.986068249E0,-9.245280027E-1
8.570386346E1,-3.708109260E-1,-5.935800076E0,-1.437319398E0
8.572396546E1,1.014861703E0,-5.566761017E0,-2.103222609E0
8.574406646E1,2.999260902E0,-6.901489258E0,-1.424194455E0
8.576416746E1,6.994259834E0,-6.480861664E0,-9.192256927E-1
8.578426846E1,6.909598827E0,-5.564535141E0,1.179594174E-2
8.580437046E1,-9.256152809E-2,-3.312167406E0,1.893708110E0
8.582447146E1,1.847366244E-1,-4.211675525E-1,9.779714942E-1
8.584457246E1,2.597629070E0,7.042099237E-1,7.436161041E-1
8.586467346E1,3.682085752E0,1.972497106E0,1.752971768E0
8.588477546E1,4.952210903E0,3.573797226E0,3.082865477E0
8.590487646E1,6.421011925E0,4.232586384E0,3.498020411E0
8.592497746E1,5.675384521E0,1.882583737E0,2.452391148E0
8.594507846E1,7.875910997E-1,-1.863468051E0,7.314154506E-1
8.596518046E1,-2.262817383E0,-4.974132776E-1,-5.108147860E-1
8.598528146E1,-3.621068001E0,9.857198596E-1,-6.450111866E-1
8.600538246E1,-2.893048763E0,1.535475373E0,-2.833672166E-1
8.602548346E1,-1.082673788E0,1.120998740E0,6.501728296E-1
8.604558546E1,-4.776965976E-1,-9.109400511E-1,8.509903550E-1
8.606568646E1,-3.671601117E-1,-2.304052830E0,8.903923631E-1
8.608578746E1,-2.646438777E-1,-2.122035265E0,1.067015052E0
8.610588946E1,-9.016202092E-1,-7.662958503E-1,1.401744008E0
8.612599046E1,-2.243349552E0,1.159799933E0,2.041587830E0
8.614609146E1,-3.200864792E0,2.599622965E0,2.663891792E0
8.616619246E1,-2.754910469E0,3.366045237E0,3.025002718E0
8.618629446E1,1.335852146E0,5.503338337E0,3.178905487E0
8.620639546E1,5.728891373E0,3.982929468E0,2.468373060E0
8.622649646E1,-6.640958190E-1,-7.996500969E0,-1.171883464E0
8.624659746E1,-5.191304684E0,-3.165473700E0,-7.082052231E-1
8.626669946E1,-3.817543507E0,-3.299714565E0,-2.941232920E-1
8.628680046E1,5.617882609E-1,6.547492146E-1,1.826882660E-1
8.630690146E1,2.273329258E0,1.377263069E0,3.590241075E-1
8.632700246E1,6.562176943E-1,2.037047386E0,3.653894737E-2
8.634710446E1,-2.742063701E-1,2.380627394E0,-5.497818813E-2
8.636720546E1,-6.460040212E-1,9.468928576E-1,-1.748437136E-1
8.638730646E1,-1.589626074E0,-2.365687676E-2,-3.622140884E-1
8.640740846E1,-1.955841660E0,4.493630826E-1,-3.106676936E-1
8.642750946E1,-1.503165245E0,3.984300196E-1,1.253720075E-1
8.644761046E1,-1.020123839E0,5.421323180E-1,3.771951497E-1
8.646771146E1,-1.116827130E0,2.233505100E-1,2.179648280E-1
8.648781346E1,-9.757972956E-1,2.124205977E-2,-1.425639689E-1
8.650791446E1,-3.661739230E-1,2.500725985E-1,-4.155794680E-1
8.652801546E1,2.329910845E-1,7.317618281E-2,-6.366379857E-1
8.654811646E1,2.766228318E-1,-5.332316756E-1,-7.509543300E-1
8.656821846E1,-1.853276342E-1,-8.880753517E-1,-6.904227734E-1
8.658831946E1,-6.354470849E-1,-7.144834995E-1,-4.115193486E-1
8.660842046E1,-8.126667142E-1,-1.461692005E-1,-9.107526392E-2
8.662852146E1,-6.973580718E-1,5.054315925E-1,2.086941600E-1
8.664862346E1,-2.605046034E-1,1.194113016E0,6.442158222E-1
8.666872446E1,5.081108809E-1,1.920354962E0,1.175126076E0
8.668882546E1,1.912965894E0,2.567659378E0,1.709314227E0
8.670892608E1,5.895339489E0,1.496012211E0,2.210038185E0
8.672902808E1,7.571067333E0,-7.884239554E-1,1.433247685E0
8.674912908E1,-2.053152770E-1,-5.436686993E0,-5.047509074E-1
8.676923008E1,-3.355167389E0,-1.236169219E0,-1.885985285E-1
8.678933208E1,-2.650743008E0,-2.090559006E0,2.377401292E-1
8.680943308E1,-7.333210111E-1,6.375500560E-1,4.181488156E-1
8.682953408E1,1.096358538E0,1.927925706E0,4.664037526E-1
8.684963508E1,1.762206674E0,2.750300169E-1,1.926172823E-1
8.686973708E1,1.042971134E0,-1.895381689E0,-5.118206143E-2
8.688983808E1,-2.325758934E-1,-1.589277387E0,-1.057815030E-1
8.690993908E1,-8.286628723E-1,4.518134296E-1,-7.688246667E-2
8.693004008E1,-7.231133580E-1,1.376351118E0,9.405284375E-2
8.695014208E1,-4.816462100E-1,9.824550748E-1,3.114726543E-1
8.697024308E1,-3.107053041E-1,5.102404356E-1,5.873750448E-1
8.699034408E1,-8.599436283E-2,6.818205714E-1,7.861731052E-1
8.701044508E1,3.284134269E-1,8.174348474E-1,9.109413028E-1
8.703054708E1,9.383283854E-1,5.591545105E-1,7.834360600E-1
8.705064808E1,1.404397488E0,-3.777675703E-2,4.348626733E-1
8.707074908E1,1.641344190E0,-6.584450006E-1,9.933117777E-2
8.709085008E1,1.534826994E0,5.150914937E-2,-4.564540461E-2
8.711095208E1,5.830308050E-2,4.875257015E-1,-3.761576116E-1
8.713105308E1,-1.824289441E0,-4.100126624E-1,-8.014548421E-1
8.715115408E1,-2.412234545E0,-1.688426971E0,-7.694016099E-1
8.717125608E1,-2.240141392E0,-2.366376400E0,-4.628821313E-1
8.719135708E1,-1.578231454E0,-1.729244590E0,-2.208729982E-1
8.721145808E1,-9.470330477E-1,-6.550194621E-1,-9.795741737E-2
8.723155908E1,-4.349966347E-1,-1.065483019E-1,-8.306793869E-2
