"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.062112033E2,8.571026459E0,-1.020877075E-1,-4.953798523E0
1.062313043E2,8.526568909E0,-8.547225952E-2,-4.930297394E0
1.062514063E2,8.530610504E0,-9.145980835E-2,-4.861141205E0
1.062715083E2,8.554111633E0,-3.966751099E-2,-4.816683655E0
1.062916093E2,8.627758484E0,4.415817261E-2,-4.766388245E0
1.063117113E2,8.653654633E0,1.145118713E-1,-4.710853729E0
1.063318133E2,8.655151520E0,1.029858398E-1,-4.677173767E0
1.063519143E2,8.694968719E0,9.160949707E-2,-4.682412872E0
1.063720163E2,8.730145569E0,5.733078003E-2,-4.713248749E0
1.063921183E2,8.731792145E0,5.837860107E-3,-4.708458710E0
1.064122193E2,8.673712921E0,-1.137634277E-2,-4.750970306E0
1.064323213E2,8.615783386E0,-7.783813477E-3,-4.802463226E0
1.064524233E2,8.621621246E0,-2.320175171E-2,-4.848118286E0
1.064725243E2,8.604107666E0,-6.556365967E-2,-4.872218170E0
1.064926263E2,8.576864319E0,-1.103205872E-1,-4.912783813E0
1.065127283E2,8.543334045E0,-1.294807434E-1,-4.928800507E0
1.065328303E2,8.527317352E0,-1.115180969E-1,-4.953499146E0
1.065529313E2,8.513545990E0,-7.918533325E-2,-4.957391052E0
1.065730333E2,8.534502411E0,-6.870712280E-2,-4.938530273E0
1.065931353E2,8.547225952E0,-5.298980713E-2,-4.888983307E0
1.066132363E2,8.597521362E0,-2.918930054E-2,-4.853207703E0
1.066333383E2,8.606502686E0,-1.736389160E-2,-4.827760620E0
1.066534403E2,8.607849884E0,8.681945801E-3,-4.812342682E0
1.066735413E2,8.660690002E0,-4.595443726E-2,-4.821324005E0
1.066936433E2,8.670868835E0,-7.499404907E-2,-4.810696106E0
1.067137453E2,8.607101440E0,-4.924758911E-2,-4.818779297E0
1.067338463E2,8.580007782E0,-2.245330811E-2,-4.819078674E0
1.067539483E2,8.577762451E0,-1.347198486E-2,-4.834346924E0
1.067740503E2,8.625064087E0,-1.197509766E-2,-4.803810425E0
1.067941513E2,8.659642181E0,-2.844085693E-2,-4.778812408E0
1.068142533E2,8.682843933E0,-1.676513672E-2,-4.773124237E0
1.068343553E2,8.660989380E0,2.185455322E-2,-4.744084625E0
1.068544563E2,8.596772919E0,3.367996216E-2,-4.721481628E0
1.068745583E2,8.643475800E0,1.781295776E-2,-4.770280151E0
1.068946603E2,8.678952026E0,-2.544708252E-2,-4.826862488E0
1.069147623E2,8.634195099E0,-4.745132446E-2,-4.847369843E0
1.069348633E2,8.585546265E0,-7.110214233E-2,-4.859344940E0
1.069549657E2,8.544681244E0,-8.801696777E-2,-4.873415680E0
1.069750677E2,8.568032684E0,-6.900650024E-2,-4.884043579E0
1.069951687E2,8.599916382E0,-6.721023560E-2,-4.872667236E0
1.070152707E2,8.610843658E0,-8.113128662E-2,-4.857249298E0
1.070353727E2,8.609646149E0,-9.325607300E-2,-4.851860504E0
1.070554737E2,8.598120117E0,-9.924362183E-2,-4.842729492E0
1.070755757E2,8.603957977E0,-6.885681152E-2,-4.849615173E0
1.070956777E2,8.602461090E0,-5.328918457E-2,-4.828359375E0
1.071157787E2,8.650511169E0,-5.598358154E-2,-4.825814667E0
1.071358807E2,8.625213776E0,-2.409988403E-2,-4.812043304E0
1.071559827E2,8.562643890E0,-3.098556519E-2,-4.817282410E0
1.071760837E2,8.587342529E0,-3.891906738E-2,-4.851112061E0
1.071961857E2,8.581804047E0,-6.092330933E-2,-4.838837585E0
1.072162877E2,8.601413269E0,-6.331832886E-2,-4.847369843E0
1.072363887E2,8.580756226E0,-5.897735596E-2,-4.839885406E0
1.072564907E2,8.632099457E0,-5.358856201E-2,-4.846172333E0
1.072765927E2,8.631051636E0,-4.340972900E-2,-4.810995483E0
1.072966947E2,8.631051636E0,-5.014572144E-2,-4.792883148E0
1.073167957E2,8.643625488E0,-4.969665527E-2,-4.822222137E0
1.073368977E2,8.618178406E0,-4.056564331E-2,-4.833748169E0
1.073569997E2,8.562793579E0,-5.269042969E-2,-4.834795990E0
1.073771007E2,8.606951752E0,-3.727249146E-2,-4.848567352E0
1.073972027E2,8.638685760E0,-9.131011963E-3,-4.855003967E0
1.074173047E2,8.601562958E0,-1.646575928E-3,-4.826263733E0
1.074374057E2,8.580905914E0,-1.496887207E-4,-4.817881165E0
1.074575077E2,8.589288483E0,-4.131408691E-2,-4.804409180E0
1.074776097E2,8.666677551E0,-8.382568359E-2,-4.813240814E0
1.074977107E2,8.645870819E0,-1.131646729E-1,-4.850962372E0
1.075178127E2,8.591384125E0,-1.076261902E-1,-4.824916534E0
1.075379147E2,8.641829224E0,-1.133143616E-1,-4.855902100E0
1.075580157E2,8.669821014E0,-1.061293030E-1,-4.850363617E0
1.075781177E2,8.636290741E0,-4.161346436E-2,-4.815186768E0
1.075982197E2,8.581654358E0,-2.784210205E-2,-4.777016144E0
1.076183217E2,8.667575684E0,-2.993774414E-3,-4.794080658E0
1.076384227E2,8.666378174E0,4.640350342E-3,-4.778063965E0
1.076585247E2,8.591234436E0,-2.784210205E-2,-4.793332214E0
1.076786267E2,8.570427704E0,1.257385254E-2,-4.813989258E0
1.076987277E2,8.521629181E0,1.736389160E-2,-4.834795990E0
1.077188297E2,8.501720581E0,-2.844085693E-3,-4.847519531E0
1.077389317E2,8.590485992E0,-4.805007935E-2,-4.922513580E0
1.077590327E2,8.620423737E0,-7.559280396E-2,-4.931195526E0
1.077791347E2,8.564440155E0,-1.182540894E-1,-4.954546967E0
1.077992367E2,8.526269531E0,-1.396595764E-1,-4.938829651E0
1.078193377E2,8.503816223E0,-1.091230774E-1,-4.899910583E0
1.078394397E2,8.531957703E0,-6.990463257E-2,-4.932991791E0
1.078595417E2,8.577163696E0,-7.200027466E-2,-4.894072723E0
1.078796427E2,8.623567200E0,-8.996292114E-2,-4.890779572E0
1.078997447E2,8.636141052E0,-8.951385498E-2,-4.862488403E0
1.079198467E2,8.626111908E0,-1.068777466E-1,-4.856500854E0
1.079399477E2,8.584648132E0,-1.128652954E-1,-4.861290894E0
1.079600493E2,8.570128326E0,-7.708969116E-2,-4.840633850E0
1.079801513E2,8.525371399E0,-4.370910645E-2,-4.854704590E0
1.080002533E2,8.527017975E0,-8.008346558E-2,-4.862488403E0
1.080203543E2,8.605754242E0,-1.010398865E-1,-4.887486420E0
1.080404563E2,8.614286499E0,-8.038284302E-2,-4.870122528E0
1.080605583E2,8.591982880E0,-3.263214111E-2,-4.842130737E0
1.080806593E2,8.599916382E0,-9.729766846E-3,-4.789290619E0
1.081007613E2,8.648116150E0,-1.167572021E-2,-4.731660461E0
1.081208633E2,8.702902222E0,5.044509888E-2,-4.650678864E0
1.081409643E2,8.757388916E0,5.059478760E-2,-4.607568512E0
1.081610663E2,8.859626312E0,4.415817261E-2,-4.573589172E0
1.081811683E2,8.823850708E0,2.424957275E-2,-4.567451935E0
1.082012693E2,8.809779968E0,1.302291870E-2,-4.570445709E0
1.082213713E2,8.829389191E0,2.514770508E-2,-4.615052948E0
1.082414733E2,8.798403625E0,9.011260986E-2,-4.662953339E0
1.082615743E2,8.703351288E0,2.157014465E-1,-4.663252716E0
1.082816763E2,8.571475525E0,2.528242493E-1,-4.640200653E0
1.083017783E2,8.624615021E0,1.460961914E-1,-4.629722443E0
1.083218803E2,8.728648682E0,1.179547119E-1,-4.661905518E0
1.083419813E2,8.732989655E0,1.359173584E-1,-4.685406647E0
1.083620833E2,8.678353271E0,1.332229614E-1,-4.705464935E0
1.083821853E2,8.584947510E0,1.005908203E-1,-4.761448517E0
1.084022863E2,8.606203308E0,7.694000244E-2,-4.737348633E0
1.084223883E2,8.623118134E0,3.367996216E-2,-4.776567078E0
1.084424903E2,8.716972961E0,-2.409988403E-2,-4.799768829E0
1.084625913E2,8.993897095E0,-2.215393066E-2,-4.876409454E0
1.084826933E2,9.596693573E0,-1.549278259E-1,-5.238356781E0
1.085027953E2,9.739197235E0,-2.890489197E-1,-5.156027985E0
1.085228963E2,8.832832031E0,1.227447510E-2,-4.593647461E0
1.085429983E2,8.107440491E0,2.915936279E-1,-4.388873291E0
1.085631003E2,7.843838654E0,1.760339355E-1,-4.360582123E0
1.085832013E2,7.992778931E0,1.498384094E-1,-4.487218781E0
1.086033033E2,8.260572052E0,2.094145203E-1,-4.672084351E0
1.086234053E2,8.678502960E0,1.329235840E-1,-4.832550659E0
1.086435073E2,9.047335968E0,5.508544922E-2,-4.905898132E0
1.086636083E2,9.071585541E0,1.137634277E-2,-4.897814941E0
1.086837103E2,8.749156036E0,8.756790161E-2,-4.815037079E0
1.087038123E2,8.379574585E0,3.043171692E-1,-4.681215363E0
1.087239133E2,8.238118744E0,3.243754578E-1,-4.597090302E0
1.087440153E2,8.372090149E0,2.773731995E-1,-4.653672638E0
1.087641173E2,8.530460815E0,2.236349487E-1,-4.756658478E0
1.087842183E2,8.697962494E0,2.321672058E-1,-4.789739685E0
1.088043203E2,8.645870819E0,3.891906738E-1,-4.785997467E0
1.088244223E2,8.568032684E0,5.071453857E-1,-4.682562561E0
1.088445233E2,8.635991364E0,2.903961182E-1,-4.606520691E0
1.088646253E2,8.736432495E0,7.514373779E-2,-4.682861938E0
1.088847273E2,8.789721680E0,8.951385498E-2,-4.587510223E0
1.089048283E2,8.735384674E0,2.041754150E-1,-4.647834778E0
1.089249303E2,8.640931091E0,2.035766602E-1,-4.689448242E0
1.089450323E2,8.594677277E0,5.718109131E-2,-4.655618591E0
1.089651343E2,8.557853851E0,-7.304809570E-2,-4.673730927E0
1.089852353E2,8.547525330E0,2.604583740E-2,-4.758305054E0
1.090053373E2,8.595874786E0,1.992356873E-1,-4.855602722E0
1.090254393E2,8.623267822E0,1.959425354E-1,-4.638853455E0
1.090455403E2,8.522527313E0,8.517288208E-2,-4.629123688E0
1.090656423E2,8.427624664E0,3.802093506E-2,-4.591252441E0
1.090857443E2,8.504265289E0,-7.858657837E-2,-4.707111511E0
1.091058453E2,8.704698486E0,-2.552192688E-1,-4.947361908E0
1.091259473E2,8.749455414E0,-4.721182251E-1,-4.906796265E0
1.091460493E2,8.566984863E0,-5.977070618E-1,-4.487218781E0
1.091661503E2,8.289012909E0,-7.514373779E-1,-4.861590271E0
1.091862523E2,8.682993622E0,-1.006956024E0,-4.610562286E0
1.092063543E2,9.170380096E0,-1.140478363E0,-4.789140930E0
1.092264553E2,9.244326324E0,-9.066645813E-1,-5.004542999E0
1.092465573E2,9.042396240E0,-6.658154297E-1,-5.007686462E0
1.092666593E2,8.777896271E0,-5.110372925E-1,-4.892875214E0
1.092867613E2,8.388555908E0,-3.579057312E-1,-4.872218170E0
1.093068623E2,8.161777496E0,-2.019300842E-1,-4.894372101E0
1.093269643E2,8.163723450E0,-2.321672058E-1,-4.883744202E0
1.093470663E2,8.425379333E0,-3.926335144E-1,-4.957989807E0
1.093671673E2,8.480764160E0,-3.676354980E-1,-4.929548950E0
1.093872693E2,8.459208984E0,-3.758683777E-1,-4.853956146E0
1.094073713E2,8.526718597E0,-4.728666687E-1,-4.831203461E0
1.094274723E2,8.652606812E0,-5.231620789E-1,-4.797074432E0
1.094475743E2,8.750203857E0,-5.436694336E-1,-4.771926727E0
1.094676763E2,8.869954834E0,-5.483097839E-1,-4.774621124E0
1.094877773E2,8.918304291E0,-5.297483826E-1,-4.801265717E0
1.095078793E2,8.851543121E0,-4.706213379E-1,-4.771327972E0
1.095279813E2,8.735983429E0,-4.326004028E-1,-4.748724976E0
1.095480833E2,8.620423737E0,-4.044589233E-1,-4.762496338E0
1.095681843E2,8.572523346E0,-4.047583008E-1,-4.812192993E0
1.095882863E2,8.525072021E0,-4.258644104E-1,-4.856500854E0
1.096083883E2,8.588240662E0,-4.516108704E-1,-4.899611206E0
1.096284893E2,8.613987122E0,-4.683760071E-1,-4.932243347E0
1.096485913E2,8.586893463E0,-4.549040222E-1,-4.928351440E0
1.096686933E2,8.587043152E0,-4.309538269E-1,-4.936434631E0
1.096887943E2,8.583001556E0,-3.688330078E-1,-4.919370117E0
1.097088963E2,8.550818481E0,-3.125500488E-1,-4.891228638E0
1.097289983E2,8.552015991E0,-2.625540161E-1,-4.862338715E0
1.097490993E2,8.570128326E0,-2.776725769E-1,-4.848866730E0
1.097692013E2,8.572673035E0,-2.998265076E-1,-4.873116302E0
1.097893033E2,8.578510895E0,-3.031196594E-1,-4.882097626E0
1.098094053E2,8.592881012E0,-3.180885315E-1,-4.902754669E0
1.098295063E2,8.585396576E0,-3.510200500E-1,-4.934189301E0
1.098496083E2,8.565338287E0,-3.104544067E-1,-4.957540741E0
1.098697103E2,8.590336304E0,-2.511776733E-1,-4.937033386E0
1.098898113E2,8.570427704E0,-1.995350647E-1,-4.902754669E0
1.099099133E2,8.524922333E0,-1.778302002E-1,-4.909790039E0
1.099300153E2,8.518186340E0,-1.856140137E-1,-4.952601013E0
1.099501163E2,8.476872253E0,-2.071691895E-1,-4.953499146E0
1.099702181E2,8.476872253E0,-1.886077881E-1,-4.980143738E0
1.099903201E2,8.488547974E0,-1.817221069E-1,-5.016518097E0
1.100104211E2,8.494385834E0,-2.037263489E-1,-5.013973389E0
1.100305231E2,8.477321320E0,-2.436932373E-1,-4.998854828E0
1.100506251E2,8.492439880E0,-2.442919922E-1,-4.968617706E0
1.100707261E2,7.869884491E0,7.050338745E-2,-2.598446503E0
1.100908281E2,8.494385834E0,-7.225474548E-1,-4.737049255E0
1.101109301E2,1.041414368E1,-1.803749084E-1,-7.881560211E0
1.101310321E2,9.435478821E0,-7.119195557E-1,-3.929628296E0
1.101511331E2,8.691825256E0,3.041674805E-1,-4.337380371E0
1.101712351E2,7.551646271E0,-1.941462708E-1,-5.442382507E0
1.101913371E2,7.814799042E0,-1.609153748E-1,-4.928501129E0
1.102114381E2,8.209977264E0,1.062789917E-1,-5.270240479E0
1.102315401E2,8.223898315E0,2.619552612E-2,-5.439538422E0
1.102516421E2,8.091872864E0,1.197509766E-2,-5.288801880E0
1.102717431E2,8.001161499E0,-3.442840576E-2,-5.218298492E0
1.102918451E2,8.050558777E0,-9.310638428E-2,-5.236111450E0
1.103119471E2,8.297245789E0,-3.278182983E-2,-5.273084564E0
1.103320481E2,8.057743835E0,8.382568359E-2,-5.172044678E0
1.103521501E2,8.549171906E0,-1.248403931E-1,-5.013674011E0
1.103722521E2,9.236542511E0,-4.659809875E-1,-5.052443390E0
1.103923541E2,8.764573975E0,-1.362167358E-1,-4.971761169E0
1.104124551E2,8.539292450E0,-1.377136230E-2,-4.963827667E0
1.104325571E2,8.568182373E0,-7.379653931E-2,-4.964276733E0
1.104526591E2,8.575367432E0,-4.924758911E-2,-4.916376343E0
1.104727601E2,8.503367157E0,2.395019531E-3,-4.959037628E0
1.104928621E2,8.460107117E0,-2.888992310E-2,-4.990921326E0
1.105129641E2,8.544381866E0,-7.259902954E-2,-5.033881989E0
1.105330651E2,8.545429688E0,-1.210981750E-1,-5.050198059E0
1.105531671E2,8.457712097E0,-1.112187195E-1,-5.058730316E0
1.105732691E2,8.444838867E0,-1.146615601E-1,-5.075645142E0
1.105933701E2,8.489446106E0,-1.255888367E-1,-5.052593079E0
1.106134721E2,8.449928284E0,-1.312770081E-1,-5.010680237E0
1.106335741E2,8.498726807E0,-1.273851013E-1,-4.998256073E0
1.106536761E2,8.532855835E0,-1.157093811E-1,-5.011877747E0
1.106737771E2,8.516240387E0,-5.643264771E-2,-5.022655334E0
1.106938791E2,8.471333771E0,-3.472778320E-2,-4.988226929E0
1.107139811E2,8.482261047E0,-1.136137390E-1,-5.004842377E0
1.107340821E2,8.553512878E0,-1.185534668E-1,-4.990921326E0
1.107541841E2,8.550668793E0,-1.047821045E-1,-4.973108368E0
1.107742861E2,8.546028442E0,-8.217910767E-2,-5.000950470E0
1.107943871E2,8.539741516E0,-1.049317932E-1,-5.043162689E0
1.108144891E2,8.467591553E0,-1.398092651E-1,-5.047952728E0
1.108345911E2,8.442892914E0,-1.450483704E-1,-5.066214752E0
1.108546921E2,8.471184082E0,-1.410067749E-1,-5.080285492E0
1.108747941E2,8.522227936E0,-1.766326904E-1,-5.097200317E0
1.108948961E2,8.491841125E0,-1.573228455E-1,-5.077591095E0
1.109149981E2,8.431815948E0,-1.276844788E-1,-5.082381134E0
1.109350991E2,8.473279724E0,-1.037342834E-1,-5.066813507E0
1.109552011E2,8.473579102E0,-9.430389404E-2,-5.050796814E0
1.109753032E2,8.476123810E0,-8.352630615E-2,-5.041965179E0
1.109954042E2,8.517587585E0,-1.022373962E-1,-5.050347748E0
1.110155062E2,8.542136536E0,-1.251397705E-1,-5.033432922E0
1.110356082E2,8.505911865E0,-1.128652954E-1,-5.008434906E0
1.110557092E2,8.501121826E0,-1.386117554E-1,-4.995561676E0
1.110758112E2,8.514444122E0,-1.173559570E-1,-4.999902649E0
1.110959132E2,8.523575134E0,-9.789642334E-2,-5.015470276E0
1.111160142E2,8.526568909E0,-9.490264893E-2,-5.028493195E0
1.111361162E2,8.494535522E0,-8.382568359E-2,-5.012476501E0
1.111562182E2,8.479566650E0,-9.310638428E-2,-5.030888214E0
1.111763202E2,8.444389801E0,-9.550140381E-2,-5.041366425E0
1.111964212E2,8.497828674E0,-1.432521057E-1,-5.057832184E0
1.112165232E2,8.520880737E0,-1.481918335E-1,-5.061574402E0
1.112366252E2,8.512647858E0,-1.444496155E-1,-5.050946503E0
1.112567262E2,8.483009491E0,-1.092727661E-1,-5.032385101E0
1.112768282E2,8.472830658E0,-1.246907043E-1,-5.020859070E0
1.112969302E2,8.468339996E0,-6.646179199E-2,-5.028792572E0
1.113170312E2,8.448132019E0,-5.673202515E-2,-5.026397552E0
1.113371332E2,8.508905640E0,-6.676116943E-2,-5.040617981E0
1.113572352E2,8.538394318E0,-1.055305481E-1,-5.046605530E0
1.113773362E2,8.511600037E0,-1.257385254E-1,-5.013075256E0
1.113974382E2,8.518934784E0,-1.454974365E-1,-5.036127319E0
1.114175402E2,8.525820465E0,-1.844165039E-1,-5.049898682E0
1.114376422E2,8.487500153E0,-1.676513672E-1,-5.064867554E0
1.114577432E2,8.527916107E0,-1.565744019E-1,-5.053042145E0
1.114778452E2,8.512797546E0,-1.380130005E-1,-5.064867554E0
1.114979472E2,8.489146729E0,-1.065783691E-1,-5.021607513E0
1.115180482E2,8.501870270E0,-9.999206543E-2,-5.025200043E0
1.115381502E2,8.481662292E0,-9.071136475E-2,-5.054988098E0
1.115582522E2,8.453071747E0,-1.219963074E-1,-5.028193817E0
1.115783532E2,8.482410736E0,-1.363664246E-1,-5.034630432E0
1.115984552E2,8.516988831E0,-1.392105103E-1,-5.004393311E0
1.116185572E2,8.518485718E0,-9.909393311E-2,-4.988675995E0
1.116386582E2,8.534801788E0,-6.885681152E-2,-5.007387085E0
1.116587602E2,8.565787354E0,-5.523513794E-2,-4.975952454E0
1.116788622E2,8.579409027E0,-6.765930176E-2,-4.964875488E0
1.116989642E2,8.594826965E0,-6.167175293E-2,-4.925657043E0
1.117190652E2,8.643026733E0,-1.109193420E-1,-4.979994049E0
1.117391672E2,8.602760468E0,-4.580474854E-2,-4.908891907E0
1.117592692E2,8.465046844E0,2.993774414E-4,-4.941374359E0
1.117793702E2,8.503666534E0,-6.256988525E-2,-4.972359924E0
1.117994722E2,8.631201324E0,-8.756790161E-2,-5.027445374E0
1.118195742E2,8.538094940E0,-9.669891357E-2,-4.979245605E0
1.118396752E2,8.381520538E0,-5.598358154E-2,-4.968018951E0
1.118597772E2,8.356672211E0,-5.852828979E-2,-5.019511871E0
1.118798792E2,8.420888672E0,-1.064286804E-1,-5.081932068E0
1.118999802E2,8.424331512E0,-1.440005493E-1,-5.130880280E0
1.119200822E2,8.414452057E0,-1.481918335E-1,-5.170996857E0
1.119401842E2,8.402177582E0,-1.466949463E-1,-5.198689270E0
1.119602861E2,8.408763885E0,-1.142124939E-1,-5.211113434E0
1.119803871E2,8.414302368E0,-1.194515991E-1,-5.148842926E0
1.120004891E2,8.411158905E0,-8.457412720E-2,-5.150040436E0
1.120205911E2,8.369695129E0,-6.092330933E-2,-5.082530823E0
1.120406921E2,8.377628632E0,-8.307723999E-2,-5.095703430E0
1.120607941E2,8.397836609E0,-9.265731812E-2,-5.081782379E0
1.120808961E2,8.427025909E0,-1.059796143E-1,-5.021906891E0
1.121009971E2,8.498876495E0,-1.275347900E-1,-4.999752960E0
1.121210991E2,8.532257080E0,-1.486408997E-1,-5.066963196E0
1.121412011E2,8.470435638E0,-1.157093811E-1,-5.117108917E0
1.121613031E2,8.400381317E0,-1.031355286E-1,-4.898862762E0
1.121814041E2,8.506061554E0,-9.939331055E-2,-4.896168365E0
1.122015061E2,8.665929108E0,-1.139131165E-1,-4.979994049E0
1.122216081E2,8.715625763E0,-1.053808594E-1,-5.030439148E0
1.122417091E2,8.652157745E0,-7.170089722E-2,-4.960684204E0
1.122618111E2,8.591234436E0,-6.526428223E-2,-4.911586304E0
1.122819131E2,8.508606262E0,-4.730163574E-2,-4.881947937E0
1.123020141E2,8.496481476E0,-2.724334717E-2,-4.896617432E0
1.123221161E2,8.488098907E0,-3.622467041E-2,-4.887037354E0
1.123422181E2,8.516988831E0,-6.735992432E-2,-4.883295135E0
1.123623201E2,8.505911865E0,-1.242416382E-1,-4.954546967E0
1.123824211E2,8.553662567E0,-1.778302002E-1,-5.091661835E0
1.124025231E2,8.619076538E0,-1.724414062E-1,-5.122497711E0
1.124226251E2,8.580157471E0,-1.707948303E-1,-5.093158722E0
1.124427261E2,8.454568634E0,-1.589694214E-1,-5.041366425E0
1.124628281E2,8.366701355E0,-1.411564636E-1,-5.039121094E0
1.124829301E2,8.405919800E0,-1.311273193E-1,-5.048401794E0
1.125030311E2,8.510103149E0,-1.519340515E-1,-5.087320862E0
1.125231331E2,8.527616730E0,-1.466949463E-1,-5.059329071E0
1.125432351E2,8.531508636E0,-1.487905884E-1,-5.042863312E0
1.125633361E2,8.533604279E0,-1.290316772E-1,-4.997357941E0
1.125834381E2,8.527467041E0,-8.906478882E-2,-4.968318329E0
1.126035401E2,8.516240387E0,-7.888595581E-2,-4.950505371E0
1.126236421E2,8.521778870E0,-8.891510010E-2,-4.949158173E0
1.126437431E2,8.537496185E0,-8.427474976E-2,-4.931644592E0
1.126638451E2,8.558602295E0,-8.128097534E-2,-4.962330780E0
1.126839471E2,8.586145020E0,-9.924362183E-2,-4.938081207E0
1.127040481E2,8.588240662E0,-7.873626709E-2,-4.952451324E0
1.127241501E2,8.600964203E0,-9.086105347E-2,-4.953349457E0
1.127442521E2,8.535550232E0,-9.984237671E-2,-4.959486694E0
1.127643531E2,8.508905640E0,-6.571334839E-2,-4.940176849E0
1.127844551E2,8.499475250E0,-7.499404907E-2,-4.989723816E0
1.128045571E2,8.504714355E0,-7.843688965E-2,-5.016518097E0
1.128246591E2,8.483907623E0,-9.789642334E-2,-5.035977631E0
1.128447601E2,8.480764160E0,-1.612147522E-1,-5.036576385E0
1.128648621E2,8.460406494E0,-1.616638184E-1,-5.039869537E0
1.128849641E2,8.487799530E0,-1.510359192E-1,-5.040917358E0
1.129050651E2,8.546327820E0,-1.303788757E-1,-5.031037903E0
1.129251671E2,8.560248871E0,-1.434017944E-1,-4.993016968E0
1.129452691E2,8.523874512E0,-1.115180969E-1,-4.985981598E0
1.129653699E2,8.510552216E0,-9.954299927E-2,-4.975952454E0
1.129854719E2,8.523724823E0,-1.269360352E-1,-4.990023193E0
1.130055739E2,8.517288208E0,-1.046324158E-1,-4.960833893E0
1.130256749E2,8.516689453E0,-8.996292114E-2,-4.975653076E0
1.130457769E2,8.548124084E0,-9.939331055E-2,-5.000651093E0
1.130658789E2,8.511300659E0,-1.106199646E-1,-4.980293427E0
1.130859809E2,8.464597778E0,-1.281335449E-1,-5.004842377E0
1.131060819E2,8.503666534E0,-1.254391479E-1,-5.016368408E0
1.131261839E2,8.512797546E0,-1.264869690E-1,-5.026846619E0
1.131462859E2,8.500972137E0,-1.133143616E-1,-5.022355957E0
1.131663869E2,8.494535522E0,-1.416055298E-1,-5.017715607E0
1.131864889E2,8.468339996E0,-1.097218323E-1,-4.997657318E0
1.132065909E2,8.522377625E0,-1.077758789E-1,-4.980293427E0
1.132266919E2,8.478219452E0,-1.267863464E-1,-5.027894440E0
1.132467939E2,8.486302643E0,-1.185534668E-1,-5.000651093E0
1.132668959E2,8.532257080E0,-1.549278259E-1,-5.013374634E0
1.132869979E2,8.524622955E0,-1.492396545E-1,-5.005441132E0
1.133070989E2,8.496331787E0,-1.097218323E-1,-4.975802765E0
1.133272009E2,8.520880737E0,-1.040336609E-1,-4.983287201E0
1.133473029E2,8.539891205E0,-1.089733887E-1,-4.981640625E0
1.133674039E2,8.551566925E0,-1.178050232E-1,-4.971611481E0
1.133875059E2,8.551716614E0,-1.179547119E-1,-4.968318329E0
1.134076079E2,8.546178131E0,-1.317260742E-1,-4.960534515E0
1.134277089E2,8.558751984E0,-1.462458801E-1,-4.975802765E0
1.134478109E2,8.542585602E0,-1.218466187E-1,-5.013674011E0
1.134679129E2,8.579708405E0,-1.344204712E-1,-5.039719849E0
1.134880139E2,8.483159180E0,-1.013392639E-1,-4.989274750E0
1.135081159E2,8.406069489E0,-8.726852417E-2,-4.979245605E0
1.135282179E2,8.471932526E0,-9.954299927E-2,-5.000800781E0
1.135483199E2,8.511300659E0,-1.302291870E-1,-5.040318604E0
1.135684209E2,8.540939026E0,-1.555265808E-1,-5.021457825E0
1.135885229E2,8.493637390E0,-1.502874756E-1,-5.017116852E0
1.136086249E2,8.525371399E0,-1.341210938E-1,-5.012775879E0
1.136287259E2,8.546477509E0,-1.517843628E-1,-5.012925568E0
1.136488279E2,8.539442139E0,-1.207987976E-1,-4.990771637E0
1.136689299E2,8.490793304E0,-1.178050232E-1,-4.954996033E0
1.136890309E2,8.489296417E0,-9.714797974E-2,-4.984784088E0
1.137091329E2,8.514444122E0,-1.004411316E-1,-4.994064789E0
1.137292349E2,8.513695679E0,-1.222956848E-1,-5.006488953E0
1.137493369E2,8.516689453E0,-1.207987976E-1,-4.992717590E0
1.137694379E2,8.521778870E0,-1.149609375E-1,-4.995861053E0
1.137895399E2,8.499175873E0,-1.263372803E-1,-4.997956696E0
1.138096419E2,8.500223694E0,-1.306782532E-1,-5.002597046E0
1.138297429E2,8.518336029E0,-1.320254517E-1,-5.013075256E0
1.138498449E2,8.520281982E0,-1.279838562E-1,-5.010081482E0
1.138699469E2,8.506959686E0,-1.128652954E-1,-5.020559692E0
1.138900479E2,8.510402527E0,-1.267863464E-1,-5.008883972E0
1.139101499E2,8.504115601E0,-1.161584473E-1,-5.009632416E0
1.139302519E2,8.517587585E0,-1.224453735E-1,-4.994364166E0
1.139503539E2,8.523126068E0,-1.380130005E-1,-4.996459808E0
1.139704551E2,8.532107391E0,-1.383123779E-1,-5.014123077E0
1.139905571E2,8.512797546E0,-1.273851013E-1,-4.997058563E0
1.140106591E2,8.510552216E0,-1.149609375E-1,-4.998405762E0
1.140307601E2,8.496331787E0,-1.266366577E-1,-5.006788330E0
1.140508621E2,8.517587585E0,-1.149609375E-1,-5.006339264E0
1.140709641E2,8.528065796E0,-1.190025330E-1,-4.987628174E0
1.140910651E2,8.505313110E0,-1.216969299E-1,-5.006788330E0
1.141111671E2,8.495733032E0,-1.251397705E-1,-4.990472260E0
1.141312691E2,8.489146729E0,-1.164578247E-1,-4.983436890E0
1.141513711E2,8.517886963E0,-1.065783691E-1,-5.016218719E0
1.141714721E2,8.531808014E0,-1.309776306E-1,-5.013374634E0
1.141915741E2,8.498427429E0,-1.181044006E-1,-5.002447357E0
1.142116761E2,8.471333771E0,-1.071771240E-1,-5.037324829E0
1.142317771E2,8.499924316E0,-1.359173584E-1,-5.040168915E0
