"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.131270537E2,1.341914474E1,-3.188220062E0,-1.013437546E1
1.131471557E2,1.584544922E1,-5.612877960E0,-7.099736023E0
1.131672567E2,5.933511200E0,-3.596121826E0,-1.983076172E0
1.131873577E2,9.141789551E0,-4.033362579E0,-5.069507904E0
1.132074597E2,8.742420044E0,-5.226531372E0,-6.010451202E0
1.132275607E2,6.704557800E0,-7.392078094E0,-4.453987885E0
1.132476617E2,6.220763855E0,-8.300089874E0,-3.150049438E0
1.132677637E2,8.100704498E0,-8.742869110E0,-1.780996399E0
1.132878647E2,7.957602081E0,-8.767268372E0,-1.245709534E0
1.133079657E2,7.225923615E0,-8.949289856E0,-1.597328339E0
1.133280667E2,6.299200745E0,-8.930279388E0,-2.914439392E0
1.133481687E2,5.592071228E0,-1.013452515E1,-2.870281219E0
1.133682697E2,6.258934479E0,-7.830815735E0,-3.116219788E0
1.133883707E2,6.360124054E0,-6.636299744E0,-4.202959900E0
1.134084727E2,5.566025391E0,-6.761289825E0,-3.858077087E0
1.134285737E2,4.837490387E0,-6.900051270E0,-2.200424194E0
1.134486747E2,4.161945190E0,-6.453380127E0,-1.344055023E0
1.134687767E2,3.997586975E0,-5.823789368E0,-3.549119568E-1
1.134888777E2,4.726421356E0,-7.668553162E0,1.583107910E0
1.135089787E2,7.339836731E0,-6.987469482E0,1.299298096E0
1.135290807E2,7.455396423E0,-4.432582397E0,-1.533710632E0
1.135491817E2,5.429509277E0,-5.676495667E0,-4.095483398E0
1.135692827E2,2.658471680E0,-9.748627625E0,-5.261857910E0
1.135893847E2,1.862127686E0,-1.229887436E1,-5.248685303E0
1.136094857E2,2.057621155E0,-1.363589401E1,-4.847669220E0
1.136295867E2,2.706671448E0,-1.317260742E1,-3.099604340E0
1.136496887E2,4.527035980E0,-1.118563934E1,-1.734293518E0
1.136697897E2,5.428760834E0,-8.393944702E0,-1.279838562E-1
1.136898907E2,4.070635071E0,-5.021906891E0,8.954379272E-1
1.137099917E2,1.249302063E0,-5.723797302E0,5.611830139E-1
1.137300938E2,-1.379830627E0,-6.388564911E0,-4.373904419E-1
1.137501948E2,-3.887116699E0,-7.470814362E0,-4.176315308E-2
1.137702958E2,-6.648873596E0,-1.006746460E1,-1.636097717E-1
1.137903978E2,-7.699239349E0,-1.113399673E1,-9.900411987E-1
1.138104988E2,-8.034093018E0,-1.013213013E1,-2.398312683E0
1.138305998E2,-1.038779846E1,-1.098056580E1,-3.832779694E0
1.138507018E2,-5.686225433E0,-6.128854980E0,3.529660034E-1
1.138708028E2,-2.817291412E0,-1.705403595E0,1.622925110E0
1.138909038E2,-3.350632324E0,-8.235873413E-1,9.171427917E-1
1.139110058E2,-5.450016632E0,-1.428778839E0,-9.310638428E-2
1.139311068E2,-4.316274261E0,-1.057550812E0,-1.757345581E-1
1.139512078E2,-4.444707184E0,-1.635648651E0,7.571255493E-1
1.139713098E2,-7.555538177E0,-5.231171722E0,-2.189047852E0
1.139914108E2,-1.013901581E1,-1.058119629E1,-4.613855438E0
1.140115118E2,-1.140598114E1,-1.577629303E1,-2.903661804E0
1.140316128E2,8.024363251E0,-6.204896851E0,3.953877869E0
1.140517148E2,-9.523196411E0,-1.748513947E1,-8.810678101E-1
1.140718158E2,-8.607999573E0,-1.276979507E1,-7.433541870E-1
1.140919168E2,-8.370293884E0,-9.542955322E0,-1.403631134E0
1.141120188E2,-8.005053406E0,-6.041885834E0,-3.299738159E0
1.141321198E2,-9.140741730E0,-4.245471497E0,-1.186582489E0
1.141522208E2,-1.351823868E1,-4.612657928E0,-2.677931213E-1
1.141723228E2,-1.163994461E1,-3.542682953E0,-1.066981201E0
1.141924238E2,-5.967640228E0,-4.100872192E0,-1.367855530E0
1.142125248E2,-3.536396027E0,-7.198231201E0,-9.279203796E-1
1.142326268E2,-3.682043152E0,-9.071735229E0,-9.042695618E-1
1.142527278E2,-1.109792175E0,-1.070992859E1,-2.892584839E0
1.142728288E2,-2.589315491E0,-1.116558105E1,-3.813469849E0
1.142929308E2,-6.739135895E0,-9.290729828E0,-2.770438843E0
1.143130318E2,-8.661139069E0,-6.632108459E0,-8.550219727E-1
1.143331328E2,-9.282646637E0,-5.580545197E0,3.230282593E-1
1.143532348E2,-8.383017426E0,-6.449188843E0,1.025517426E0
1.143733358E2,-7.473059692E0,-8.486452332E0,9.515711975E-1
1.143934368E2,-5.531596985E0,-6.665039978E0,-4.251159668E-1
1.144135378E2,-5.181624756E0,-5.339097290E0,-1.204096069E0
1.144336398E2,-5.582491150E0,-3.941453705E0,-2.094145203E0
1.144537408E2,-7.457641754E0,-6.077811127E0,-1.186133423E0
1.144738418E2,-7.151228943E0,-7.144942017E0,2.997816010E0
1.144939438E2,-7.777227173E0,-5.472769318E0,3.301684113E0
1.145140448E2,-8.917406158E0,-9.279652863E0,5.951623535E-1
1.145341458E2,-5.644312592E0,-9.318871307E0,7.694000244E-2
1.145542478E2,-7.131320343E0,-9.728120270E0,1.812880096E0
1.145743488E2,-5.474116516E0,-7.408543854E0,1.661993866E0
1.145944498E2,-4.339026947E0,-6.537654877E0,2.040257263E0
1.146145518E2,-4.168830872E0,-5.957760773E0,3.460653534E0
1.146346528E2,-4.315974884E0,-6.565347290E0,4.455035706E0
1.146547538E2,-3.557951202E0,-6.603966980E0,3.233426056E0
1.146748558E2,-5.154231720E0,-6.454427948E0,1.281335449E-1
1.146949568E2,-8.568631439E0,-7.149881744E0,1.425036621E-1
1.147150578E2,-6.251300354E0,-7.524253235E0,-4.803511047E-1
1.147351593E2,-4.900808716E0,-9.155411224E0,5.685177612E-1
1.147552603E2,-7.742349701E0,-9.992470551E0,1.926643524E0
1.147753613E2,-7.910300446E0,-9.214987335E0,1.913620605E0
1.147954633E2,-9.129664764E0,-7.241042175E0,6.295907593E-1
1.148155642E2,-9.111702118E0,-8.271798706E0,8.774752808E-1
1.148356653E2,-7.713609467E0,-8.385412445E0,3.137176208E0
1.148557662E2,-6.675967255E0,-8.292755127E0,3.930676117E0
1.148758683E2,-2.825673981E0,-1.147438889E1,3.617377625E0
1.148959693E2,-1.219514008E0,-9.767937469E0,1.054706726E0
1.149160703E2,-1.015188904E0,-1.077953384E1,-1.950294342E0
1.149361723E2,5.956114197E-1,-1.021326141E1,-5.284011841E-1
1.149562732E2,1.610800323E0,-1.115630035E1,3.314108276E0
1.149763743E2,1.313518524E0,-1.438284073E1,3.685485992E0
1.149964763E2,-1.249601440E0,-1.762330215E1,4.221072235E0
1.150165773E2,-1.104852448E0,-1.572854233E1,8.185727692E0
1.150366783E2,-3.033142548E0,-1.138996445E1,1.156510025E1
1.150567802E2,-1.149010620E0,-8.903335419E0,8.513695679E0
1.150768813E2,5.133424988E0,-8.717721405E0,2.207459564E0
1.150969822E2,4.767136688E0,-7.494764557E0,-6.715335388E0
1.151170843E2,4.574636993E0,-7.228019257E0,-8.981323242E-2
1.151371853E2,3.424728241E0,-8.571924591E0,2.058818665E0
1.151572863E2,4.646936646E0,-6.958878937E0,-4.017645264E-1
1.151773883E2,4.570745087E0,-8.123307495E0,3.261717224E-1
1.151974892E2,9.249415741E0,-6.937323761E0,-1.366957397E0
1.152175903E2,9.705367584E0,-7.366331635E0,1.468895416E0
1.152376922E2,1.109911926E1,-6.912475433E0,4.076622620E0
1.152577933E2,1.384306320E1,-6.739135895E0,5.621859283E0
1.152778943E2,1.676319077E1,-5.815556488E0,8.021668854E0
1.152979963E2,1.677935715E1,-4.841082916E0,8.932674408E0
1.153180973E2,1.772733582E1,-6.280789032E0,1.204455322E1
1.153381982E2,1.444615906E1,-8.325387268E0,1.664733170E1
1.153583003E2,8.661737823E0,-8.218509521E0,1.837728424E1
1.153784012E2,6.129753113E0,-8.018375702E0,1.677935715E1
1.153985023E2,5.054838409E0,-6.849007416E0,1.373184448E1
1.154186033E2,5.567821655E0,-6.589147797E0,1.006836273E1
1.154387053E2,4.520299988E0,-7.335645447E0,7.773634644E0
1.154588063E2,2.787653046E0,-7.949818268E0,5.826932831E0
1.154789072E2,1.404080200E0,-7.512727203E0,6.095474396E0
1.154990093E2,3.188369751E-1,-6.401138763E0,5.677543488E0
1.155191102E2,-1.639091492E-1,-5.635630646E0,3.486250305E0
1.155392113E2,1.261875916E-1,-4.403842163E0,2.018253021E0
1.155593133E2,8.559201050E-1,-2.736908569E0,2.229463806E0
1.155794143E2,1.430275726E0,-1.030307465E0,2.772235107E0
1.155995153E2,2.408940582E0,-4.323010254E-1,3.098257141E0
1.156196172E2,3.162024536E0,-1.050515442E0,4.397405548E0
1.156397183E2,3.264561310E0,-2.217638397E0,6.180347900E0
1.156598192E2,3.401975555E0,-1.377435608E0,7.174580383E0
1.156799213E2,2.929108887E0,-8.939410400E-1,7.422464905E0
1.157000223E2,7.773335266E0,2.323168945E-1,8.657546539E0
1.157201233E2,4.365521851E0,-2.126627655E0,1.304806641E1
1.157402258E2,4.571194153E0,-1.251397705E0,1.284044815E1
1.157603268E2,4.851561127E0,-1.312919769E0,1.513562531E1
1.157804278E2,3.056943054E0,-1.417103119E0,1.418824539E1
1.158005298E2,-1.606159973E0,5.107678528E0,6.116730194E0
1.158206308E2,-7.544311523E-2,3.731440430E0,1.110286148E1
1.158407318E2,3.539838867E0,1.869911499E0,9.615254974E0
1.158608338E2,2.689157867E0,3.294798431E0,1.121183487E1
1.158809348E2,1.080153809E0,4.857848053E0,1.087069427E1
1.159010358E2,-4.340972900E-3,5.095853119E0,1.240096207E1
1.159211378E2,3.325035553E0,6.173761597E0,1.333726501E1
1.159412388E2,4.661306763E0,5.309159546E0,1.082159637E1
1.159613398E2,3.571273499E0,3.784430237E0,7.501350861E0
1.159814408E2,3.690725098E0,3.711082764E0,5.650749207E0
1.160015428E2,8.584199066E0,6.842121735E0,4.305945740E0
1.160216438E2,9.627679138E0,8.186625824E0,7.039411469E0
1.160417448E2,8.018525391E0,9.809550934E0,-9.731263733E-1
1.160618468E2,4.699926453E0,9.930200043E0,4.046086121E-1
1.160819478E2,4.226311340E0,9.313482513E0,4.248165894E-1
1.161020488E2,6.456523590E0,9.893077240E0,-1.523681488E0
1.161221508E2,6.015390930E0,9.441466370E0,-2.787203979E0
1.161422518E2,4.576732635E0,1.045411057E1,-3.236868896E0
1.161623528E2,4.142036591E0,1.088117249E1,-2.476450195E0
1.161824548E2,3.294049988E0,9.858648834E0,-2.200424194E-1
1.162025558E2,2.843786316E0,8.697663116E0,3.900888062E-1
1.162226568E2,1.320553894E0,8.222251740E0,-2.222877502E-1
1.162427588E2,-4.454736328E-1,7.329807587E0,9.916877747E-1
1.162628598E2,-9.548643494E-1,6.866970062E0,4.042194214E0
1.162829608E2,-5.487588501E-1,6.263275452E0,4.887935486E0
1.163030628E2,-7.807763672E-1,5.722749481E0,4.737348633E0
1.163231638E2,-2.892435150E0,5.714067535E0,3.929478607E0
1.163432648E2,-4.015998688E0,5.421875153E0,2.593656464E0
1.163633668E2,-3.902085571E0,5.882617035E0,1.736838226E0
1.163834678E2,-3.457959137E0,6.479276276E0,1.640289001E0
1.164035688E2,-3.578009491E0,6.728358307E0,4.369413757E-1
1.164236698E2,-3.329975281E0,7.376660156E0,-3.421435089E0
1.164437718E2,-3.106340332E0,7.899971924E0,-1.779798889E0
1.164638728E2,-3.485801239E0,7.947872314E0,1.670975189E0
1.164839738E2,-3.662134552E0,8.534352722E0,3.020568695E0
1.165040758E2,-2.974015503E0,8.531658325E0,2.738106079E0
1.165241768E2,-1.839075623E0,9.124425659E0,8.473878479E-1
1.165442778E2,-1.555864563E0,9.385333099E0,6.294410706E-1
1.165643798E2,-2.079326019E0,9.353599091E0,1.610351257E0
1.165844808E2,-2.271077271E0,9.322463837E0,1.066981201E0
1.166045818E2,-2.309247894E0,9.433981934E0,8.421487427E-1
1.166246838E2,-1.948049011E0,9.433383179E0,1.115480347E0
1.166447848E2,-1.782193909E0,9.509724426E0,1.495240631E0
1.166648858E2,-2.193987579E0,9.681267700E0,1.625320129E0
1.166849878E2,-2.424059143E0,9.582922211E0,1.445693665E0
1.167050888E2,-2.465373230E0,9.340875549E0,1.780697021E0
1.167251898E2,-1.862876129E0,9.097930756E0,2.025438080E0
1.167452918E2,-1.617686005E0,9.094637604E0,2.249671783E0
1.167653928E2,-2.096689911E0,9.071435852E0,2.102378082E0
1.167854938E2,-2.224524078E0,9.061706085E0,1.996099091E0
1.168055958E2,-2.025737457E0,9.112001495E0,2.051034851E0
1.168256968E2,-1.914069672E0,9.218879242E0,2.016007690E0
1.168457978E2,-1.827100525E0,9.027427368E0,1.846709747E0
1.168658988E2,-1.426383820E0,9.002728729E0,1.805994415E0
1.168860008E2,-1.145717468E0,9.411229248E0,2.010020142E0
1.169061018E2,-1.278641052E0,9.513017578E0,2.029479675E0
1.169262028E2,-1.398242340E0,9.346264343E0,1.981579285E0
1.169463048E2,-1.309476929E0,9.215735779E0,2.089055786E0
1.169664058E2,-7.891589355E-1,9.095685425E0,2.213896179E0
1.169865068E2,-6.881190491E-1,9.384734344E0,2.215842133E0
1.170066088E2,-6.282435608E-1,9.500144348E0,2.159110107E0
1.170267098E2,-8.309220886E-1,9.341174927E0,2.073787537E0
1.170468108E2,-6.104306030E-1,9.194629669E0,2.036215668E0
1.170669128E2,-2.971321106E-1,9.182654572E0,2.012265472E0
1.170870138E2,-2.844085693E-1,9.034612427E0,2.121687927E0
1.171071148E2,-1.616638184E-2,8.786278839E0,2.204615479E0
1.171272168E2,-1.013392639E-1,8.736731873E0,2.208357697E0
1.171473178E2,-1.145118713E-1,8.349038086E0,2.321073303E0
1.171674188E2,-2.978805542E-2,8.360863495E0,2.215243378E0
1.171875208E2,3.415896606E-1,8.467292175E0,2.229314117E0
1.172076218E2,4.441264343E-1,8.667575684E0,2.249522095E0
1.172277228E2,5.267546082E-1,8.731642456E0,2.328408051E0
1.172478248E2,4.064048767E-1,8.385262756E0,2.401755524E0
1.172679258E2,1.845661926E-1,8.489595795E0,2.707419891E0
1.172880268E2,-2.155517578E-2,8.707093506E0,2.336042175E0
1.173081288E2,4.146377563E-1,8.220305786E0,2.193688202E0
1.173282298E2,3.212319946E-1,7.775281219E0,2.357896729E0
1.173483308E2,1.833686829E-1,7.012168121E0,2.722688141E0
1.173684318E2,1.505868530E-1,6.377188568E0,2.988385620E0
1.173885338E2,-3.367996216E-2,6.423592072E0,3.248394928E0
1.174086348E2,5.887257385E-1,6.728208618E0,3.262166290E0
1.174287358E2,1.818717957E-1,7.476951599E0,2.764002228E0
1.174488378E2,-1.185834045E0,7.894433441E0,2.522105255E0
1.174689388E2,-1.359173584E0,7.641758881E0,2.539918213E0
1.174890398E2,-1.023870850E-1,7.027436371E0,3.292702789E0
1.175091418E2,8.912466431E-1,6.988816681E0,3.645369415E0
1.175292428E2,1.125060425E0,7.280709686E0,3.992347870E0
1.175493438E2,7.948471069E-2,7.287445679E0,3.690874786E0
1.175694458E2,-9.066645813E-1,7.056625671E0,3.218008118E0
1.175895468E2,-9.452842712E-1,6.314468994E0,3.014880524E0
1.176096478E2,7.803273010E-1,6.624324646E0,2.869083710E0
1.176297498E2,1.133592682E0,5.988596649E0,2.240989838E0
1.176498508E2,2.051633606E0,4.355193329E0,1.931732941E0
1.176699518E2,2.952909393E0,3.373983765E0,7.250921631E-1
1.176900538E2,3.837120667E0,3.279979248E0,-5.016069031E-1
1.177101548E2,3.346740417E0,2.785557404E0,-1.426533508E0
1.177302560E2,3.931574249E0,2.782713318E0,-2.967279510E0
1.177503580E2,4.435276794E0,4.164938965E0,-5.082979889E0
1.177704590E2,3.089874573E0,6.140530701E0,-7.244784393E0
1.177905600E2,3.517684937E-1,8.623267822E0,-7.998018036E0
1.178106620E2,-2.455643463E0,1.002330643E1,-7.296876068E0
1.178307630E2,-2.153421936E0,1.005384293E1,-7.410639496E0
1.178508640E2,-3.339255981E0,1.248897903E1,-1.062759979E1
1.178709660E2,-1.110839996E0,1.525088562E1,-1.759216690E1
1.179815230E2,5.060676270E0,7.606582031E0,-2.422292816E1
1.180016240E2,2.743644562E0,3.876788177E0,-1.457593918E1
1.180217260E2,1.021026764E0,-7.375163269E-1,-6.807543640E0
1.180418270E2,6.867718506E-1,-3.635489960E0,-4.007316742E0
1.180619280E2,1.038390656E0,-4.350552979E0,-3.017874298E0
1.180820300E2,-3.035687256E-1,-3.932622070E0,-1.673669586E0
1.181021310E2,-2.214494934E0,-2.772534485E0,-1.490749969E0
1.181222320E2,-2.179467773E0,-5.083428955E-1,-2.584375763E0
1.181423340E2,-1.004710693E0,3.878434753E-1,-3.141966248E0
1.181624350E2,-5.504054260E-1,-1.437011719E-2,-2.535726929E0
1.181825360E2,-3.248245239E-2,-5.737568665E-1,-5.278024292E-1
1.182026370E2,7.140151978E-2,9.669891357E-2,-6.017486572E-2
1.182227390E2,2.035018158E0,-5.144801331E-1,-5.040019226E-1
1.182428400E2,4.553530884E0,9.536668396E-1,-4.741240540E0
1.182629410E2,4.357588348E0,2.674039307E0,-7.219786377E0
1.182830430E2,2.887046356E0,2.967429199E0,-8.458610229E0
1.183031440E2,1.369951172E0,3.570075989E0,-9.385482788E0
1.183232450E2,1.601369934E0,3.990102539E0,-1.544039154E1
1.183584230E2,1.088192093E1,7.402556305E0,-2.169588318E1
1.183785240E2,2.339485016E0,1.132694550E1,-1.433943100E1
1.183986250E2,-4.267775116E0,8.486003265E0,-8.480165405E0
1.184187270E2,-1.209484863E-1,1.150193161E1,-1.219469101E1
1.184388280E2,3.804189148E0,1.238943604E1,-9.861941986E0
1.184589290E2,2.762205963E0,9.114695892E0,-7.697742462E0
1.184790310E2,3.134481812E-1,5.317841492E0,-6.393055573E0
1.184991320E2,1.319506073E0,4.303550720E0,-6.872957611E0
1.185192330E2,1.975292358E0,3.854783936E0,-7.040010223E0
1.185393350E2,2.719844055E0,3.295846252E0,-6.614295502E0
1.185594360E2,2.455344086E0,2.830464020E0,-6.367458801E0
1.185795370E2,1.571432190E0,2.428549805E0,-6.273454285E0
1.185996390E2,1.111887817E0,2.188000031E0,-6.293213196E0
1.186197400E2,1.128952332E0,2.984643402E0,-6.043682098E0
1.186398410E2,1.398392029E0,3.585643616E0,-6.134243774E0
1.186599430E2,6.884184265E-1,3.817511444E0,-6.021528168E0
1.186800440E2,1.791773987E-1,4.438719635E0,-6.908583527E0
1.187001450E2,-1.872605896E-1,4.030518494E0,-8.011939087E0
1.187202470E2,6.270460510E-1,3.955823822E0,-8.836424561E0
1.187403477E2,8.657995605E-1,4.318968658E0,-8.960366821E0
1.187604487E2,6.713539124E-1,4.074077911E0,-9.183103638E0
1.187805507E2,1.141526184E0,4.219725037E0,-9.529333649E0
1.188006517E2,2.055824890E0,5.122946777E0,-9.843979340E0
1.188207527E2,3.200195160E0,5.792205048E0,-1.028810577E1
1.188408547E2,2.072590027E0,5.869743805E0,-1.071307205E1
1.188609557E2,-3.294648743E-1,5.968837738E0,-1.077983322E1
1.188810567E2,-1.407822418E0,7.288194122E0,-1.025592270E1
1.189011587E2,-5.206173706E-1,8.311615906E0,-9.979447632E0
1.189212597E2,7.924520874E-1,8.457263031E0,-9.526639252E0
1.189413607E2,1.387015686E0,7.663014679E0,-8.737779694E0
1.189614627E2,1.212328949E0,6.175258484E0,-7.914791107E0
1.189815637E2,1.409768372E0,5.144352264E0,-7.157964935E0
1.190016647E2,9.479786682E-1,4.278702393E0,-6.376589813E0
1.190217667E2,9.012757874E-1,3.486998749E0,-6.284830627E0
1.190418677E2,9.373507690E-1,2.994373169E0,-6.478078766E0
1.190619687E2,7.940986633E-1,3.061433716E0,-6.568041687E0
1.190820707E2,5.269042969E-1,3.094514923E0,-6.923103333E0
1.191021717E2,3.787124634E-2,3.124602356E0,-7.420369263E0
1.191222727E2,-3.601510620E-1,3.534450073E0,-8.015830994E0
1.191423747E2,-3.344046021E-1,3.911216583E0,-8.637039185E0
1.191624757E2,3.403921509E-1,4.141737213E0,-9.194629669E0
1.191825767E2,8.220904541E-1,4.706063690E0,-9.633367310E0
1.192026787E2,3.174897766E-1,4.741839294E0,-9.754615173E0
1.192227797E2,-4.466711426E-1,4.952301636E0,-1.008318192E1
1.192428807E2,5.748046875E-2,5.119354248E0,-1.005653732E1
1.192629827E2,1.540296936E-1,4.258793793E0,-1.004096970E1
1.192830837E2,-4.776567078E-1,3.876937866E0,-1.002315674E1
1.193031847E2,-1.157243500E0,3.997287598E0,-9.693242798E0
1.193232867E2,-1.601070557E0,4.418960724E0,-9.629026337E0
1.193433877E2,-9.723779297E-1,5.089266815E0,-9.510772247E0
1.193634887E2,3.013233948E-1,4.966671753E0,-9.377100220E0
1.193835907E2,7.689509583E-1,4.669988708E0,-9.091194763E0
1.194036917E2,6.050418091E-1,3.998485107E0,-8.670868835E0
1.194237927E2,7.132667542E-1,3.438649292E0,-8.263865204E0
1.194438947E2,5.206173706E-1,2.953657837E0,-7.962392120E0
1.194639957E2,5.161267090E-1,2.555934906E0,-8.137078857E0
1.194840967E2,1.291065216E0,2.477498016E0,-8.216114502E0
1.195041987E2,1.481469269E0,2.249073029E0,-8.317753143E0
1.195242997E2,1.669777679E0,1.766326904E0,-8.507408752E0
1.195444007E2,1.273252258E0,1.496438141E0,-8.954678650E0
1.195645027E2,8.520281982E-1,1.404678955E0,-9.330397339E0
1.195846037E2,5.354365540E-1,1.827100525E0,-9.802515564E0
1.196047047E2,4.869374084E-1,1.897005157E0,-1.012269974E1
1.196248067E2,9.292675781E-1,1.976340179E0,-1.032717453E1
1.196449077E2,7.298822021E-1,2.081721039E0,-1.050769913E1
1.196650087E2,4.525090027E-1,2.001936951E0,-1.052865555E1
1.196851107E2,1.586700439E-1,1.831740875E0,-1.049273026E1
1.197052117E2,3.891906738E-1,2.099833374E0,-1.047461792E1
1.197253127E2,8.255332947E-1,2.306852875E0,-1.039019348E1
1.197454148E2,1.043779449E0,2.514770508E0,-1.029424301E1
1.197655158E2,1.096469879E0,2.601440277E0,-1.041743683E1
1.197856168E2,1.354383545E0,2.123334503E0,-1.027852570E1
1.198057187E2,9.134005737E-1,2.219135284E0,-1.046219376E1
1.198258198E2,5.942642212E-1,1.624122620E0,-1.055095917E1
1.198459207E2,-1.464704132E0,-9.975256348E-1,-1.071905960E1
1.198660228E2,-1.876048737E0,-1.344354401E0,-1.226609253E1
1.198861238E2,-1.230141907E0,-1.363963623E0,-1.361299164E1
1.199062248E2,-3.150947571E-1,-1.114432526E0,-1.350147354E1
1.199263268E2,6.385720825E-1,-7.098239136E-1,-1.316467392E1
1.199464277E2,6.249504089E-1,-1.170266418E0,-1.253373596E1
1.199665288E2,1.439257050E0,-2.013462982E0,-8.908873901E0
1.199866308E2,3.049757996E0,-1.254241791E0,-6.963369598E0
1.200067318E2,4.944068756E0,-6.273454285E-1,-5.849685516E0
1.200268328E2,5.774541779E0,3.882925415E-1,-4.848717041E0
1.200469347E2,5.532794495E0,1.834884338E0,-3.350931702E0
1.200670358E2,5.573060760E0,2.474354553E0,-2.040107574E0
1.200871367E2,6.051166534E0,2.977757721E0,-9.045689392E-1
1.201072388E2,9.066346436E0,4.434977417E0,-1.857487335E0
1.201273398E2,9.309590607E0,5.777236176E0,-1.698667603E0
1.201474408E2,8.333320770E0,5.526208191E0,-1.341959381E0
1.201675428E2,8.302335205E0,5.842949524E0,-1.580862579E0
1.201876437E2,8.801696777E0,6.388714600E0,-1.886526947E0
1.202077448E2,8.951684875E0,6.623276825E0,-1.581461334E0
1.202278468E2,9.196725311E0,6.279890900E0,-4.870870972E-1
1.202479478E2,8.897946625E0,6.340065765E0,-3.365002441E-1
1.202680488E2,8.813073120E0,6.224506073E0,-9.357041931E-1
1.202881508E2,8.255782013E0,5.905818787E0,-1.289268951E0
1.203082518E2,8.109536133E0,5.500910797E0,-9.690847778E-1
1.203283527E2,8.371491394E0,5.429658966E0,-7.894583130E-1
1.203484548E2,8.113128662E0,5.107079773E0,-6.759942627E-1
1.203685557E2,7.457641754E0,4.874164124E0,-1.385818176E0
1.203886578E2,7.252268829E0,4.751419373E0,-2.029928741E0
1.204087588E2,7.620203705E0,4.836891632E0,-2.270628204E0
1.204288598E2,7.950866089E0,5.003345490E0,-2.496508484E0
1.204489618E2,7.670499115E0,4.957840118E0,-2.366578674E0
1.204690627E2,7.527396698E0,4.635560303E0,-1.995350647E0
1.204891638E2,8.108188934E0,4.826114044E0,-1.738035736E0
1.205092658E2,8.139623566E0,5.056035919E0,-1.944905548E0
1.205293668E2,8.001161499E0,4.846920776E0,-2.054028625E0
1.205494678E2,8.151149597E0,4.993466034E0,-1.951192474E0
1.205695697E2,8.635991364E0,5.026996307E0,-1.989512787E0
1.205896708E2,8.964707794E0,5.024750977E0,-1.844614105E0
1.206097717E2,9.183403015E0,5.112318878E0,-1.872306519E0
1.206298738E2,9.125922546E0,5.063670044E0,-1.827848969E0
1.206499748E2,8.881181488E0,4.854105835E0,-2.053429871E0
1.206700758E2,8.526718597E0,4.655169525E0,-2.293530579E0
1.206901778E2,8.578810272E0,4.459376678E0,-2.081870728E0
1.207102787E2,8.415799255E0,4.243824921E0,-1.848805389E0
1.207303798E2,8.512198792E0,4.031416626E0,-1.708696747E0
1.207504812E2,8.492140503E0,3.890260162E0,-2.049987030E0
1.207705823E2,8.060288544E0,3.727099457E0,-2.341880035E0
1.207906833E2,8.227790222E0,3.622467041E0,-2.559677124E0
1.208107853E2,8.689280548E0,3.777843933E0,-2.673141174E0
1.208308863E2,8.619974670E0,3.677552490E0,-2.766397247E0
1.208509872E2,8.367000732E0,3.554957428E0,-2.660118256E0
1.208710893E2,8.353379059E0,3.744463348E0,-2.786904602E0
1.208911902E2,8.651858368E0,3.884272614E0,-2.765948181E0
1.209112923E2,8.955576782E0,3.915707245E0,-2.638413391E0
1.209313933E2,9.003776550E0,3.990850983E0,-2.440524902E0
1.209514943E2,1.021550674E1,4.589755554E0,-1.648671570E0
1.209715963E2,1.004785538E1,4.113146667E0,-6.001020813E-1
1.209916972E2,1.110570557E1,5.360203400E0,-1.070274353E0
1.210117983E2,9.505832520E0,4.827161865E0,-1.901795197E0
1.210319003E2,8.788224792E0,3.800596619E0,-1.365610199E0
1.210520013E2,8.965755615E0,3.632346497E0,-3.936813354E-1
1.210721023E2,8.789122925E0,3.503913574E0,-6.355783081E-1
1.210922042E2,8.976832581E0,3.316652985E0,-5.168751526E-1
1.211123053E2,8.758736115E0,3.504362640E0,-1.054856415E0
1.211324062E2,8.453820190E0,3.492088165E0,-1.248852997E0
1.211525083E2,8.565937042E0,3.171604614E0,-1.746717682E0
1.211726093E2,8.685089264E0,3.067421265E0,-1.025517426E0
1.211927103E2,8.917555847E0,3.179388428E0,-2.005978546E0
1.212128123E2,9.247020721E0,3.326233063E0,-1.675615540E0
1.212329132E2,9.337732086E0,3.152594147E0,-1.252146149E0
1.212530143E2,1.013257919E1,3.573219452E0,-2.146536255E-1
1.212731162E2,9.571994934E0,3.694167938E0,-1.390757904E0
1.212932173E2,1.166898422E1,4.633165283E0,-3.165916443E0
1.213133183E2,9.405391388E0,4.460873566E0,-2.249372406E0
1.213334203E2,9.021739197E0,3.217259674E0,-1.387165375E0
1.213535213E2,8.913364563E0,3.238665161E0,-1.553469543E0
1.213736232E2,8.988358612E0,3.519930267E0,-1.979034576E0
1.213937243E2,8.909322968E0,3.558699646E0,-1.736688538E0
1.214138252E2,8.938212891E0,3.324137421E0,-1.320254517E0
1.214339273E2,9.141490173E0,3.287613373E0,-5.017565918E-1
1.214540283E2,9.144633636E0,3.173999634E0,2.830613708E-1
1.214741293E2,9.729916534E0,3.284020844E0,3.496728516E-1
1.214942313E2,9.436227264E0,3.198548584E0,3.109034729E-1
1.215143322E2,9.014404449E0,3.396287384E0,-3.068618774E-2
