"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.395247753E2,5.702954717E-3,-9.070656262E-3,1.370116370E-3
1.395448773E2,7.749160752E-3,-2.551450860E-3,3.370108083E-3
1.395649793E2,6.013454869E-3,-9.803852299E-4,-5.852570757E-5
1.395850813E2,4.573069513E-3,5.957162939E-3,-4.353069700E-3
1.396051823E2,1.011668053E-2,1.386367530E-2,-5.325778387E-3
1.396252843E2,1.386469416E-2,2.496158704E-2,-8.675837889E-3
1.396453863E2,2.300657332E-2,-4.024324939E-3,-1.362907793E-2
1.396654883E2,2.718742192E-2,-5.758851022E-2,-2.646336332E-2
1.396855893E2,1.032392494E-2,-4.333886877E-2,-3.999243304E-2
1.397056913E2,-4.217475653E-3,2.634282224E-2,-1.932072081E-2
1.397257933E2,1.877285354E-2,1.894743741E-2,7.873869501E-3
1.397458953E2,2.332890872E-3,-1.283881534E-2,1.830353634E-3
1.397659963E2,-5.897342227E-3,1.857450046E-2,-4.197178874E-3
1.397860983E2,-5.728840362E-3,2.991033904E-2,-8.001338691E-3
1.398062003E2,-2.895981073E-3,3.917719424E-2,-3.667060984E-3
1.398263023E2,5.045332946E-4,2.511073835E-2,-3.082065377E-3
1.398464033E2,5.564345047E-3,1.299183629E-2,-3.788772272E-3
1.398665053E2,8.654942736E-3,-1.110630948E-2,-9.327982552E-4
1.398866073E2,1.251609158E-2,-1.126294304E-2,-5.671942490E-4
1.399067093E2,1.511649974E-2,-8.632845245E-3,-1.682041679E-3
1.399268113E2,1.623249054E-2,-5.071107764E-3,-8.129469119E-3
1.399469123E2,1.479234826E-2,-5.464855582E-3,-9.828619659E-3
1.399670143E2,9.485974908E-3,-4.193076398E-3,-6.216696929E-3
1.399871163E2,2.988399938E-4,-8.471417241E-3,-1.888388302E-3
1.400072183E2,-6.911330391E-3,-1.200961322E-2,-4.375684541E-3
1.400273193E2,-1.181131043E-2,-2.955371514E-3,-2.584834816E-3
1.400474213E2,-1.524241827E-2,1.557593700E-3,1.584527199E-4
1.400675233E2,-1.515690889E-2,5.347059108E-3,-1.861171564E-3
1.400876253E2,-1.515730098E-2,6.596414838E-3,-1.363771968E-3
1.401077263E2,-1.279378869E-2,9.747094475E-3,-1.364273601E-3
1.401278283E2,-1.005402487E-2,5.006440915E-3,-4.927801434E-3
1.401479303E2,-4.881584551E-3,4.712986760E-3,-1.327228965E-3
1.401680323E2,9.701717645E-4,1.616077498E-3,-1.551476540E-3
1.401881333E2,3.827071283E-3,-5.334041081E-3,-4.440128803E-3
1.402082353E2,8.519272320E-3,-7.783403620E-3,-4.500966053E-3
1.402283373E2,1.139461249E-2,-4.331320990E-3,-4.016904160E-3
1.402484393E2,9.913865477E-3,-9.932876565E-4,-4.989953595E-4
1.402685403E2,7.110508159E-3,-2.283243462E-3,-1.630904037E-3
1.402886423E2,2.697480610E-3,-6.563249975E-3,1.560290693E-4
1.403087443E2,4.943944514E-4,-6.381636020E-3,2.616876154E-4
1.403288463E2,-1.512375660E-3,-7.336030249E-4,1.597955707E-3
1.403489473E2,-3.311434761E-3,1.014362439E-3,-1.257965574E-3
1.403690493E2,-2.864724956E-4,5.001807120E-3,5.707527744E-4
1.403891513E2,-2.199397422E-4,8.485022001E-3,2.224868629E-3
1.404092533E2,-3.356728703E-4,-4.421801306E-3,-4.291724763E-4
1.404293553E2,-1.187153626E-3,-7.086014841E-3,-5.961750867E-5
1.404494563E2,-1.252542250E-3,-1.898243907E-3,2.611069940E-4
1.404695583E2,-3.286405001E-3,3.157581668E-3,2.992967609E-3
1.404896603E2,1.048426609E-3,6.040279754E-3,3.153560683E-3
1.405097623E2,2.705133520E-4,2.949056216E-3,1.420535846E-4
1.405298633E2,1.293942332E-4,4.024679773E-3,-1.941742841E-3
1.405499653E2,2.684495412E-3,2.636001678E-3,-1.108885277E-3
1.405700673E2,4.029712640E-3,-2.300047781E-3,-1.533677219E-3
1.405901693E2,2.939439844E-3,-3.253046656E-3,-2.017184626E-3
1.406102703E2,-1.428630203E-3,-6.862761918E-3,-3.092861967E-3
1.406303723E2,-8.735521697E-4,-8.304690942E-3,-3.904759185E-3
1.406504743E2,-2.990141511E-4,-5.990004167E-3,-1.526342705E-3
1.406705763E2,-1.614785288E-3,1.666519092E-4,1.208143192E-3
1.406906773E2,-2.040789928E-3,-1.217872719E-3,-1.908582635E-4
1.407107793E2,-3.508241847E-3,-1.620835392E-3,-6.275952910E-4
1.407308813E2,-1.248766202E-3,2.508156002E-3,-1.662787283E-3
1.407509833E2,1.606988721E-3,1.633507432E-3,9.902270976E-4
1.407710843E2,1.407395117E-3,-1.117683714E-4,-7.797842263E-4
1.407911863E2,-2.100423444E-3,-7.190756965E-3,-3.071748652E-3
1.408112883E2,-4.745457321E-3,-8.943156339E-3,-5.086848512E-3
1.408313903E2,-4.816604778E-4,-3.729312681E-3,-1.278162235E-3
1.408514913E2,-8.746925741E-4,4.760871176E-3,2.398842480E-3
1.408715933E2,-2.442229539E-3,5.605093203E-3,-1.345828176E-3
1.408916953E2,-4.314356018E-3,2.695496194E-3,-3.976420849E-4
1.409117973E2,-3.526254091E-3,-1.321682939E-4,7.801037282E-4
1.409318993E2,-1.027998049E-3,1.614588546E-4,1.573476591E-3
1.409520003E2,-1.075955108E-3,-1.695616753E-3,-1.143065747E-3
1.409721023E2,-8.363430388E-4,1.281983685E-3,-3.142130561E-3
1.409922041E2,3.241403028E-4,4.308293574E-3,-1.058014808E-3
1.410123061E2,-7.032402791E-4,4.379919730E-3,-2.383910585E-3
1.410324071E2,4.293750506E-3,6.568292156E-3,-1.889139414E-3
1.410525091E2,2.634432400E-3,7.836183533E-3,-2.412764821E-3
1.410726111E2,2.626371337E-3,3.274374409E-3,-2.866929863E-3
1.410927131E2,3.371480852E-5,3.444297239E-3,-4.513120744E-3
1.411128141E2,-5.752602592E-4,-8.617276326E-4,-1.390355406E-3
1.411329161E2,-1.991115045E-3,-1.555228257E-3,1.321037998E-4
1.411530181E2,-1.470589545E-3,-3.474674886E-3,3.152054269E-3
1.411731201E2,-2.038901206E-3,-6.913162302E-3,5.635461770E-3
1.411932211E2,-2.836140338E-3,-7.293634117E-3,3.061044496E-3
1.412133231E2,-1.238484401E-3,-1.290722983E-3,1.818002900E-3
1.412334251E2,1.927874517E-3,3.913825843E-3,-1.056268229E-3
1.412535271E2,1.690855250E-3,4.540827125E-3,-2.850168385E-3
1.412736281E2,6.375978701E-4,3.376132809E-4,-3.234345000E-3
1.412937301E2,-4.402124323E-4,-5.257128738E-3,-3.670467413E-4
1.413138321E2,-2.996598836E-3,-1.164920814E-2,-2.369323978E-3
1.413339341E2,-1.882815734E-3,-8.348193020E-3,-9.381623240E-4
1.413540351E2,-4.696527496E-3,-6.329343654E-3,-2.560137771E-3
1.413741371E2,-7.550868206E-3,-1.386806089E-2,-4.873488564E-3
1.413942391E2,-6.887210999E-3,-1.040231623E-2,-6.777388044E-3
1.414143411E2,-1.994919498E-3,-2.158312127E-4,-2.593741752E-3
1.414344431E2,9.616650641E-4,1.142738946E-2,2.488121390E-3
1.414545441E2,2.827561693E-3,1.257450506E-2,5.725567229E-3
1.414746461E2,2.049217001E-3,6.737615447E-3,2.311080461E-3
1.414947481E2,1.503454987E-3,2.116499003E-3,3.310726956E-3
1.415148501E2,5.365892313E-3,2.270549070E-3,5.302753299E-3
1.415349511E2,4.938015714E-3,2.191053936E-3,3.694684478E-3
1.415550531E2,3.068339778E-3,-1.891812310E-3,4.949804861E-4
1.415751551E2,1.643642783E-3,-6.110658869E-3,1.303729136E-3
1.415952571E2,-1.105294097E-3,-5.685139447E-3,4.521993687E-4
1.416153581E2,-1.559629571E-3,-4.475797527E-3,-3.414226230E-4
1.416354601E2,1.352145802E-3,-2.079468686E-5,2.233241918E-3
1.416555621E2,-7.323143072E-4,8.133178577E-3,6.960615050E-3
1.416756641E2,-6.341054570E-3,7.339716889E-3,5.210045259E-3
1.416957651E2,-7.185243536E-3,3.008151194E-3,3.988051787E-3
1.417158671E2,-1.016706973E-2,8.233460598E-3,2.172107110E-3
1.417359691E2,-6.632594392E-3,1.306169108E-2,4.244483076E-3
1.417560711E2,-5.764573347E-3,9.962797165E-3,6.694074837E-4
1.417761731E2,9.398884140E-4,3.560624318E-3,-4.072822048E-4
1.417962741E2,1.543690450E-4,5.211704411E-3,8.543232689E-4
1.418163761E2,2.832571510E-3,-1.462510321E-3,2.326064045E-3
1.418364781E2,8.160563186E-3,-4.981797654E-3,2.950405004E-3
1.418565801E2,6.643601228E-3,-2.562728710E-3,3.470930737E-3
1.418766811E2,4.783800803E-3,2.988976426E-3,2.836766886E-3
1.418967831E2,2.860757755E-3,3.794995137E-3,2.317573177E-3
1.419168851E2,-9.962269105E-4,-7.911543362E-4,-2.181741409E-3
1.419369871E2,-3.862185404E-4,4.226400983E-3,-3.630043240E-3
1.419570881E2,-2.678279299E-3,9.512083605E-3,-2.722096862E-3
1.419771901E2,-4.013785627E-3,7.467295043E-3,-2.470869804E-3
1.419972922E2,-4.301162902E-3,8.540761657E-3,-9.732255712E-4
1.420173942E2,-4.572052974E-3,9.774670936E-3,1.237490913E-3
1.420374952E2,-1.938917208E-3,6.134649273E-3,9.763258277E-4
1.420575972E2,-1.188628841E-3,4.091645125E-3,2.884048736E-3
1.420776992E2,1.465620939E-3,4.428694956E-3,3.526329063E-3
1.420978012E2,1.786366105E-3,-3.002274316E-4,4.050929099E-3
1.421179022E2,3.082426265E-3,-1.951173879E-3,1.885022735E-3
1.421380042E2,3.223688109E-3,2.140959958E-3,1.401458634E-3
1.421581062E2,2.009240445E-3,-2.011107979E-3,-8.534140070E-4
1.421782082E2,2.514982130E-3,-5.411245860E-3,-3.121885238E-3
1.421983102E2,3.784410655E-3,2.910280367E-3,-1.258428674E-3
1.422184112E2,6.718778517E-3,2.666028682E-3,-4.323242232E-3
1.422385132E2,1.223631576E-2,6.041319109E-3,-2.248107223E-3
1.422586152E2,2.003537863E-2,1.401632745E-2,2.955172444E-3
1.422787172E2,2.228572406E-2,1.446305960E-2,1.008246839E-2
1.422988182E2,2.060294524E-2,4.558044951E-3,6.203670520E-3
1.423189202E2,1.925442182E-2,-8.095112629E-3,-4.494291730E-3
1.423390222E2,2.853045613E-2,2.209136495E-3,-7.840670645E-3
1.423591242E2,3.494857252E-2,2.967559546E-2,-1.232526032E-3
1.423792252E2,3.533277288E-2,3.529233485E-2,1.759854145E-3
1.423993272E2,3.456732631E-2,2.938425913E-2,1.765464665E-3
1.424194292E2,3.035525233E-2,2.634207532E-2,9.894379415E-3
1.424395312E2,1.918699220E-2,1.367806643E-2,9.561096318E-3
1.424596322E2,1.247764472E-2,-1.428479236E-2,5.847076885E-3
1.424797342E2,9.310076013E-3,-1.372668613E-2,4.724018276E-3
1.424998362E2,2.873677295E-3,-1.420959737E-2,2.900189254E-3
1.425199382E2,-1.660443377E-3,-2.707590163E-2,1.469063456E-3
1.425400402E2,-8.746203966E-4,-1.603940316E-2,7.433111779E-3
1.425601412E2,-1.118214149E-2,-2.174874209E-2,6.775460206E-3
1.425802432E2,-2.206578106E-2,-2.789510228E-2,-2.542098518E-3
1.426003452E2,-2.694836073E-2,-2.436998300E-2,-7.779382169E-3
1.426204472E2,-2.715736255E-2,-4.952755757E-3,-1.450814307E-2
1.426405482E2,-1.739224792E-2,1.808044501E-2,-1.415185630E-2
1.426606502E2,-4.609150346E-3,4.494117945E-2,-1.418338157E-2
1.426807522E2,5.811606534E-4,5.017845705E-2,-1.444240659E-2
1.427008542E2,-2.758202143E-3,3.714453429E-2,-1.806815714E-2
1.427209552E2,-5.411730148E-3,1.243619528E-2,-3.003403172E-2
1.427410572E2,4.382710904E-4,-9.733236395E-3,-4.169312865E-2
1.427611592E2,1.511199623E-1,-7.531844079E-2,2.218231708E-1
1.427812612E2,8.975033462E-2,2.254559994E-1,-3.003163040E-1
1.428013622E2,-8.268780075E-4,-2.204121798E-1,2.435466647E-2
1.428214642E2,3.179309145E-2,-1.735879853E-2,-1.370572448E-1
1.428415662E2,1.057281643E-1,1.314240545E-1,-1.659493335E-2
1.428616682E2,8.818656206E-3,-3.598510474E-2,-6.828423589E-2
1.428817702E2,-1.950643770E-2,-7.228420675E-2,-6.787771732E-2
1.429018712E2,-3.112076595E-2,-3.932984918E-2,-6.205349788E-2
1.429219732E2,7.736706641E-3,1.441774610E-2,-9.281253070E-2
1.429420752E2,-4.391825199E-2,8.727409877E-3,5.097934976E-3
1.429621772E2,-8.095202968E-3,4.270320758E-2,-2.427104861E-2
1.429822782E2,-2.253149264E-2,3.197958693E-2,2.754399925E-2
1.430023801E2,-6.585820112E-3,5.422807485E-2,-6.528222002E-3
1.430224821E2,8.565561846E-3,7.521425188E-2,1.766134985E-2
1.430425841E2,2.085212432E-2,4.433515295E-2,7.029835135E-3
1.430626851E2,2.325243130E-2,4.438415542E-2,-1.943586022E-2
1.430827871E2,2.920754626E-2,4.677945375E-2,-4.297675565E-2
1.431028891E2,2.417623624E-2,-2.031994052E-2,-4.418592155E-2
1.431229911E2,3.114957735E-2,-6.380605698E-2,-3.184928745E-2
1.431430921E2,4.876527190E-2,-3.297716007E-2,-2.031937987E-2
1.431631941E2,5.135716125E-2,-1.920028357E-3,-1.936707273E-2
1.431832961E2,4.214044660E-2,8.740938269E-3,-2.023203857E-2
1.432033981E2,2.321325615E-2,1.992154121E-2,-1.405799575E-2
1.432235001E2,-7.294318639E-4,1.358660031E-2,-1.041515358E-2
1.432436011E2,-1.750965603E-2,2.004826814E-2,-9.247678332E-3
1.432637031E2,-2.562705800E-2,4.339642823E-2,-1.249934360E-2
1.432838051E2,-3.366125375E-2,6.754612178E-2,-8.990240283E-3
1.433039071E2,-3.410927951E-2,9.162358195E-2,-1.718435436E-2
1.433240081E2,-2.814084291E-2,1.015029922E-1,-2.877510712E-2
1.433441101E2,-2.016581222E-2,1.058340073E-1,-3.296382353E-2
1.433642121E2,-7.275042124E-3,9.331431985E-2,-3.346795589E-2
1.433843141E2,9.945515543E-3,7.248401642E-2,-3.430539742E-2
1.434044151E2,3.396359086E-2,4.341867566E-2,-3.521625325E-2
1.434245171E2,5.474399775E-2,1.378343441E-2,-4.208868369E-2
1.434446191E2,7.613063604E-2,2.005977323E-3,-4.370248318E-2
1.434647211E2,8.967326581E-2,6.918271538E-3,-3.564545512E-2
1.434848231E2,9.078750014E-2,2.310403623E-3,-4.307713732E-2
1.435049241E2,1.015349403E-1,-2.390881628E-2,-4.733883962E-2
1.435250261E2,1.223102286E-1,4.107491113E-3,-2.462139726E-2
1.435451281E2,1.372333914E-1,6.568136066E-2,-9.414285421E-3
1.435652301E2,1.203573272E-1,7.835809886E-2,7.163422182E-3
1.435853311E2,8.325286955E-2,5.733127147E-2,1.277909800E-2
1.436054331E2,4.021190107E-2,1.981667988E-2,1.916176826E-2
1.436255351E2,-5.465405993E-4,-2.445131727E-2,2.433554456E-2
1.436456371E2,-3.348343447E-2,-3.017395735E-2,2.926250547E-2
1.436657381E2,-6.772775948E-2,-2.295997366E-2,3.825004771E-2
1.436858401E2,-1.025108248E-1,-2.344745025E-2,3.372162953E-2
1.437059421E2,-1.133637801E-1,-1.813694648E-2,1.801433600E-2
1.437260441E2,-1.083108187E-1,4.232792649E-3,8.310506120E-3
1.437461461E2,-9.321811795E-2,1.863767207E-2,6.020955276E-3
1.437662471E2,-7.075403631E-2,2.478853427E-2,1.207243465E-2
1.437863491E2,-4.285059869E-2,4.353740066E-2,2.048247494E-2
1.438064511E2,-1.455385983E-2,4.909063876E-2,1.103711221E-2
1.438265531E2,1.062686648E-2,2.523147315E-2,-1.870959881E-3
1.438466541E2,3.805539757E-2,3.011706751E-3,-6.590657867E-3
1.438667561E2,5.833904445E-2,4.835945554E-3,-8.430614136E-3
1.438868581E2,7.079893351E-2,8.393276483E-3,-1.051734388E-2
1.439069601E2,8.561027050E-2,1.682408527E-2,-9.468810633E-3
1.439270611E2,8.375996351E-2,1.995518990E-2,-1.292534824E-2
1.439471631E2,6.515387446E-2,-7.072126027E-3,-1.674970426E-2
1.439672651E2,5.418344587E-2,-3.510721028E-2,-1.393030770E-2
1.439873671E2,4.255510122E-2,-2.489647642E-2,-4.463202320E-3
1.440074679E2,2.162104473E-2,-2.964348160E-2,6.139100064E-3
1.440275699E2,4.358487204E-4,-2.875154838E-2,9.359280579E-3
1.440476719E2,-1.707457937E-2,-1.802130044E-2,1.072742045E-2
1.440677739E2,-3.331151232E-2,6.623193156E-3,1.839753799E-2
1.440878759E2,-4.736951739E-2,3.303017840E-2,2.745400555E-2
1.441079769E2,-5.884004012E-2,3.762674332E-2,2.707811631E-2
1.441280789E2,-6.852259487E-2,2.357238904E-2,2.428317070E-2
1.441481809E2,-7.517853379E-2,1.991929114E-2,2.792100236E-2
1.441682829E2,-8.736693114E-2,4.619390704E-3,3.147920221E-2
1.441883839E2,-8.692245185E-2,-4.457727540E-3,2.270861529E-2
1.442084859E2,-7.569653541E-2,6.676055957E-3,2.054820210E-2
1.442285879E2,-6.427492201E-2,2.253190428E-2,1.950776577E-2
1.442486899E2,-5.339977145E-2,2.683944814E-2,1.074188668E-2
1.442687909E2,-3.275351599E-2,3.135080263E-2,2.435705159E-3
1.442888929E2,-1.199954562E-2,5.434176698E-2,-3.249049652E-3
1.443089949E2,6.823461968E-3,4.752409831E-2,-8.806290105E-3
1.443290969E2,2.564386651E-2,3.425828367E-2,-1.198443957E-2
1.443491989E2,4.128314927E-2,1.704549976E-2,-1.171644405E-2
1.443692999E2,4.371628538E-2,-9.280299768E-3,-1.360852364E-2
1.443894019E2,3.876391798E-2,-3.890217096E-2,-1.916763373E-2
1.444095039E2,3.731958568E-2,-5.070659518E-2,-1.621413976E-2
1.444296059E2,3.034175932E-2,-4.227599874E-2,-5.546147935E-3
1.444497069E2,2.002256550E-2,-3.295674548E-2,1.013869187E-3
1.444698089E2,1.137812249E-2,-3.518132865E-2,1.470124000E-3
1.444899109E2,2.282876521E-4,-3.965911269E-2,5.049530417E-3
1.445100129E2,-7.113105152E-3,-3.256722167E-2,6.776516791E-3
1.445301149E2,-1.239996217E-2,-2.579690330E-2,3.553004237E-3
1.445502159E2,-1.315983385E-2,-2.349627949E-2,3.103100229E-3
1.445703179E2,-1.294811629E-2,-2.096450515E-2,-4.390506074E-3
1.445904199E2,-1.137892623E-2,-1.354615111E-2,-2.605940215E-3
1.446105219E2,-9.869615547E-3,-1.782475738E-3,2.601405140E-5
1.446306229E2,-1.487028506E-2,8.364503738E-4,2.842328744E-3
1.446507249E2,-2.013876848E-2,4.203950986E-3,4.548057448E-3
1.446708269E2,-2.204583772E-2,7.432266138E-4,8.972485550E-3
1.446909289E2,-2.359637246E-2,1.331590302E-2,1.333024539E-2
1.447110299E2,-2.585911192E-2,1.248178817E-2,1.276318822E-2
1.447311319E2,-1.988882013E-2,7.316547446E-3,1.256569661E-2
1.447512339E2,-1.210648566E-2,1.687909290E-2,1.256700233E-2
1.447713359E2,-1.486410853E-2,8.582280949E-3,1.074710209E-2
1.447914369E2,-1.032194309E-2,5.628728773E-3,1.211988740E-2
1.448115389E2,-9.929878637E-3,1.051753643E-3,6.877161562E-3
1.448316409E2,-1.363775786E-2,-9.200776927E-3,1.599812647E-3
1.448517429E2,-1.250495762E-2,-1.256284490E-2,-4.397954792E-3
1.448718449E2,-2.501427196E-3,-1.712089963E-2,-8.141783066E-3
1.448919459E2,2.452124143E-3,-8.108415641E-3,-1.469136914E-3
1.449120479E2,7.827304304E-3,-4.982289858E-3,-1.436305931E-3
1.449321499E2,5.063840188E-3,7.129992824E-3,3.379173810E-3
1.449522519E2,6.628008559E-4,1.371045038E-2,4.503783304E-3
1.449723529E2,-2.941043582E-3,6.120054983E-3,2.630267059E-3
1.449924553E2,6.016162224E-4,1.073462144E-2,4.536897875E-3
1.450125572E2,1.731163822E-3,1.717925817E-2,1.129835378E-2
1.450326593E2,-2.759538591E-3,1.559041627E-2,1.228575036E-2
1.450527613E2,-6.699490361E-3,1.138067711E-2,1.069761068E-2
1.450728623E2,-1.103443652E-2,1.330693020E-3,6.135279313E-3
1.450929643E2,-1.077753771E-2,-2.623262117E-3,-1.778522041E-3
1.451130662E2,-7.006210275E-3,-1.775431680E-3,-5.139043089E-3
1.451331683E2,-2.501017414E-3,-2.075742697E-3,-5.390545353E-3
1.451532693E2,4.744608887E-4,3.135983367E-3,-1.909889979E-3
1.451733712E2,1.174292993E-3,3.930204548E-3,-6.310140598E-4
1.451934733E2,-2.294331323E-3,1.726864954E-3,-7.522620144E-4
1.452135753E2,-3.896247596E-3,-2.386533888E-3,-9.192014113E-5
1.452336763E2,-5.315758754E-3,-5.145768635E-3,-5.843125982E-4
1.452537783E2,-6.694189738E-3,-5.756644066E-3,-4.784798250E-3
1.452738802E2,-5.882839207E-3,-6.558175664E-3,-5.769701209E-3
1.452939823E2,-4.034918267E-3,-6.049712189E-3,-7.442897186E-4
1.453140843E2,-2.733828500E-3,-7.922207005E-3,-2.948276233E-6
1.453341852E2,-7.773181424E-4,-4.492241889E-3,3.197607293E-4
1.453542873E2,-7.233568467E-4,-1.784659224E-3,-1.861857018E-3
1.453743893E2,-2.217148431E-4,7.826678921E-4,-3.693797626E-3
1.453944912E2,6.994046271E-4,5.764123984E-3,-3.295179340E-4
1.454145923E2,-1.060657203E-3,5.077348091E-3,-2.718255622E-3
1.454346942E2,-1.298314892E-4,1.031581219E-2,2.017621882E-3
1.454547963E2,-2.892865334E-3,1.278393716E-2,5.675469525E-3
1.454748983E2,-1.155912597E-2,4.052776378E-3,6.195759401E-3
1.454949992E2,-1.693917252E-2,-1.253064722E-2,7.864424842E-4
1.455151013E2,-1.292729285E-2,1.162128407E-3,1.845529536E-3
1.455352033E2,-7.297954522E-3,7.016262505E-3,4.374489654E-3
1.455553052E2,-4.294441082E-3,1.033204840E-3,2.970737405E-3
1.455754073E2,2.989536151E-4,-6.660015322E-3,-1.305355923E-3
1.455955083E2,2.512142062E-3,-1.047067903E-2,-4.096127115E-3
1.456156103E2,5.205422640E-3,-7.777810097E-3,-4.585493822E-3
1.456357123E2,7.456956431E-3,-1.231481135E-2,-6.948031951E-3
1.456558142E2,1.072455756E-2,-9.219645523E-3,-4.551937804E-3
1.456759153E2,1.213772409E-2,-1.010155119E-2,-2.770069055E-3
1.456960173E2,1.203626208E-2,-6.313644350E-3,1.893396256E-3
1.457161192E2,7.714986335E-3,-8.175432682E-3,7.451816928E-4
1.457362213E2,5.001017824E-3,-6.979461759E-3,-1.793889445E-3
1.457563233E2,5.398568697E-3,2.620222513E-3,-1.025024685E-4
1.457764242E2,6.513305008E-3,8.273953572E-3,5.170202348E-3
1.457965263E2,3.709330456E-3,4.555634689E-3,5.822235718E-3
1.458166283E2,-3.276166040E-3,-9.844193701E-4,3.238048404E-3
1.458367302E2,-8.212145418E-3,-1.809107023E-3,4.779918585E-3
1.458568313E2,-9.173884988E-3,2.365584252E-3,1.795218093E-3
1.458769332E2,-6.811656523E-3,3.937741276E-3,-1.076464774E-3
1.458970353E2,-1.112271566E-3,6.567146629E-3,1.453031669E-3
1.459171373E2,2.654544776E-3,6.992560346E-3,3.573144553E-3
1.459372382E2,4.102823325E-3,1.441760338E-3,1.405841671E-3
1.459573403E2,3.081352217E-3,-5.030240398E-3,1.675420790E-4
1.459774423E2,9.945966303E-4,-8.712898940E-3,3.600575030E-3
1.459975440E2,-6.106654182E-4,-8.237125352E-3,4.184821155E-3
1.460176460E2,-9.937109426E-4,-4.688943271E-3,6.633826997E-4
1.460377470E2,-1.125279814E-3,6.495614536E-3,6.833483349E-4
1.460578490E2,-5.745859351E-3,1.289075613E-2,1.169378869E-3
1.460779510E2,-5.912116729E-3,1.199762523E-2,1.888066181E-3
1.460980530E2,-7.067147177E-3,1.026341505E-2,1.443736954E-3
1.461181540E2,-7.529229857E-3,8.487738669E-3,-9.039617726E-4
1.461382560E2,-6.504619028E-3,6.497691385E-3,-7.282454171E-4
1.461583580E2,-3.425666131E-3,1.745893387E-3,-1.123362454E-3
1.461784600E2,2.043446992E-3,1.540497062E-3,-3.048587358E-3
1.461985620E2,4.895354621E-3,6.437171251E-3,-2.812629100E-5
1.462186630E2,4.552989732E-3,6.632127799E-3,1.251592999E-3
1.462387650E2,2.620727522E-3,-9.801239707E-3,1.262855949E-3
1.462588670E2,3.839512821E-3,-5.584284663E-3,1.561203389E-4
1.462789690E2,2.603432629E-3,2.019160427E-3,4.486727528E-3
1.462990700E2,3.639361355E-3,8.590935729E-3,7.489470765E-3
1.463191720E2,4.318733700E-3,1.100722235E-2,6.603170652E-3
1.463392740E2,-9.855441749E-5,7.819911465E-3,5.813761614E-3
1.463593760E2,-2.490169834E-3,7.974680513E-3,3.369027749E-3
1.463794780E2,-2.736153547E-3,5.160917994E-3,-4.537252826E-4
1.463995790E2,-5.138054024E-3,6.360498723E-3,-1.240153098E-3
1.464196810E2,-4.628083669E-3,2.564815339E-3,-7.587756845E-4
1.464397830E2,1.101753209E-3,-1.517877216E-3,-6.285728887E-4
1.464598850E2,-2.022515051E-3,-5.393762141E-3,1.534114126E-3
1.464799860E2,-5.140896421E-3,-1.764519513E-2,-6.140985643E-4
1.465000880E2,-2.434561029E-3,-1.735813357E-2,-7.679043338E-4
1.465201900E2,-2.814450767E-3,-1.484022010E-2,-2.067068126E-3
1.465402920E2,-1.013569999E-3,-8.355130441E-3,1.024306868E-3
1.465603930E2,2.017733641E-4,-6.117648911E-3,-3.677041968E-5
1.465804950E2,1.592476387E-3,-3.398561850E-3,4.398990422E-3
1.466005970E2,-2.269512042E-3,5.497128703E-3,3.089592326E-3
1.466206990E2,-1.251433045E-3,3.581849858E-3,2.685350599E-3
1.466408010E2,-5.823454820E-3,3.796633799E-3,3.376388457E-3
1.466609020E2,-7.081413176E-3,5.382697564E-4,4.356235731E-3
1.466810040E2,-7.095942739E-3,2.377461875E-3,3.521138802E-3
1.467011060E2,-5.022394005E-3,7.322698366E-3,2.985057188E-3
1.467212080E2,-4.409751389E-3,4.942019470E-3,4.993276088E-4
1.467413090E2,-6.853176747E-3,-3.693134058E-3,-1.165558468E-3
1.467614110E2,-6.466439459E-3,-1.324915513E-2,-3.976817708E-3
1.467815130E2,-1.312930137E-3,-1.244100556E-2,-3.727423493E-3
1.468016150E2,6.195852533E-3,1.379735186E-3,-5.554618314E-3
1.468217170E2,9.415301494E-3,3.533766139E-3,-2.545486437E-3
1.468418180E2,8.762991056E-3,5.923900288E-3,-8.362255758E-4
1.468619200E2,1.119744498E-3,7.375404239E-4,-1.399531611E-4
1.468820220E2,-3.034714609E-3,-9.670278989E-3,-1.096464461E-3
1.469021240E2,-4.050828982E-3,3.590651555E-3,2.154119778E-3
1.469222250E2,-5.791890435E-3,8.654306643E-3,3.173644422E-3
1.469423270E2,-9.729400277E-3,4.677527584E-3,2.079496160E-3
1.469624290E2,-1.246932335E-2,8.991410723E-4,1.698308857E-3
1.469825310E2,-1.351998933E-2,-6.132696290E-3,2.550808713E-3
1.470026332E2,-1.063225698E-2,-3.268479602E-3,6.501434371E-3
1.470227342E2,-6.631078664E-3,3.859670833E-3,6.703542545E-3
1.470428362E2,-8.399391547E-3,3.875880502E-4,6.708058063E-4
1.470629382E2,-5.046614911E-3,-9.750447934E-4,-5.579026882E-3
1.470830402E2,3.139688633E-4,9.228723124E-3,-5.528641399E-3
1.471031412E2,4.415939096E-3,7.297971286E-3,-4.834839609E-3
1.471232432E2,1.219070051E-3,5.266980734E-4,-5.951242987E-3
1.471433452E2,-3.585922532E-3,-6.981298327E-3,-3.462057561E-3
1.471634472E2,-7.519453298E-3,-1.244141906E-2,-5.099143018E-4
1.471835492E2,-7.901493460E-3,-1.108096913E-2,1.368487254E-3
